sha256,dup_type,path,class_name,source
8a70f7123acb0fb0b45465e69af70c3e74900f4c77c198324539a367d0a10f0a,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_3.png,ruu,Tulu-Dtatset-V2
8a70f7123acb0fb0b45465e69af70c3e74900f4c77c198324539a367d0a10f0a,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_3.png,ruu,tulu-dataset
2597ee2c08cca33b3176ca47763accadcbec8164d6d3d1f4d5c6008a6acb3105,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_30.png,ruu,Tulu-Dtatset-V2
2597ee2c08cca33b3176ca47763accadcbec8164d6d3d1f4d5c6008a6acb3105,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_30.png,ruu,tulu-dataset
b87927ae501437d1079a1bfb2de194c1f336918f3a6ebf4e8ee40704a36504f3,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_31.png,ruu,Tulu-Dtatset-V2
b87927ae501437d1079a1bfb2de194c1f336918f3a6ebf4e8ee40704a36504f3,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_31.png,ruu,tulu-dataset
ad37b595aac5f873493e45081b601014b69297539ca0dcbb991e1ee65f1effbe,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_32.png,ruu,Tulu-Dtatset-V2
ad37b595aac5f873493e45081b601014b69297539ca0dcbb991e1ee65f1effbe,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_32.png,ruu,tulu-dataset
687cb8c01e7e8e4c96213dcf4b87a54044246ba4d78136549b0925ee991e8e87,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_33.png,ruu,Tulu-Dtatset-V2
687cb8c01e7e8e4c96213dcf4b87a54044246ba4d78136549b0925ee991e8e87,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_33.png,ruu,tulu-dataset
4cdde073538a55a44792fbb722b4ed60ec49cef1e14533840a60a3934f6ca83d,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_34.png,ruu,Tulu-Dtatset-V2
4cdde073538a55a44792fbb722b4ed60ec49cef1e14533840a60a3934f6ca83d,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_34.png,ruu,tulu-dataset
b4f273bc284d88a311e746c9d16413aa2f38d4cd6a7e9fc4224be7170c36cfbb,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_35.png,ruu,Tulu-Dtatset-V2
b4f273bc284d88a311e746c9d16413aa2f38d4cd6a7e9fc4224be7170c36cfbb,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_35.png,ruu,tulu-dataset
a7f3da6824bc19a75d80aff67cd8a4b53d27a5a2b01f4da7b524348e573ba75f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_36.png,ruu,Tulu-Dtatset-V2
a7f3da6824bc19a75d80aff67cd8a4b53d27a5a2b01f4da7b524348e573ba75f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_36.png,ruu,tulu-dataset
6a3060c5147d6fbce3192daebf8e17f91e64de7649eb609a1fb8b257803d632d,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_37.png,ruu,Tulu-Dtatset-V2
6a3060c5147d6fbce3192daebf8e17f91e64de7649eb609a1fb8b257803d632d,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_37.png,ruu,tulu-dataset
f8266722eac6d3764f998a9364654a2dfd0bd88db330736283ac03aef878d285,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_38.png,ruu,Tulu-Dtatset-V2
f8266722eac6d3764f998a9364654a2dfd0bd88db330736283ac03aef878d285,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_38.png,ruu,tulu-dataset
1e12e94d7abb68c22ce06909f3294d0f04a425f4adf577a79e6609dea187ce1f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_39.png,ruu,Tulu-Dtatset-V2
1e12e94d7abb68c22ce06909f3294d0f04a425f4adf577a79e6609dea187ce1f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_39.png,ruu,tulu-dataset
926362b2d117121f3a4ba757b070cb7334f4aa603e7bdf7736c2bf1707671796,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_4.png,ruu,Tulu-Dtatset-V2
926362b2d117121f3a4ba757b070cb7334f4aa603e7bdf7736c2bf1707671796,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_4.png,ruu,tulu-dataset
7952c27e066e2c9356a16787aae83259626ad6cdcffcf0e7eeb1219ab6b41682,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_40.png,ruu,Tulu-Dtatset-V2
7952c27e066e2c9356a16787aae83259626ad6cdcffcf0e7eeb1219ab6b41682,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_40.png,ruu,tulu-dataset
073ff129013f1aa4b281377e855b3eb1af3aa5373ea6e99e62531349c9203d86,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_41.png,ruu,Tulu-Dtatset-V2
073ff129013f1aa4b281377e855b3eb1af3aa5373ea6e99e62531349c9203d86,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_41.png,ruu,tulu-dataset
6017c594d80d234d5970e6543949420446401970bdc4227d76726fc1724565fc,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_42.png,ruu,Tulu-Dtatset-V2
6017c594d80d234d5970e6543949420446401970bdc4227d76726fc1724565fc,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_42.png,ruu,tulu-dataset
3d27590d4bfb3e626b27bee75d3838521f3ccfb8e266a3ec0645b80cbd13db61,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_43.png,ruu,Tulu-Dtatset-V2
3d27590d4bfb3e626b27bee75d3838521f3ccfb8e266a3ec0645b80cbd13db61,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_43.png,ruu,tulu-dataset
67520872d641f9c95d509189ce558013449b7bcd426debb3e0c46eba752fd8c6,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_44.png,ruu,Tulu-Dtatset-V2
67520872d641f9c95d509189ce558013449b7bcd426debb3e0c46eba752fd8c6,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_44.png,ruu,tulu-dataset
56d853d052b15e147caa61f4b409d7b896e461ea2b2c5acdadb0baf1c5511c71,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_45.png,ruu,Tulu-Dtatset-V2
56d853d052b15e147caa61f4b409d7b896e461ea2b2c5acdadb0baf1c5511c71,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_45.png,ruu,tulu-dataset
c65709fd681e07003a9fb1c65089faf8c3c001dfaf40904f483227ea3c9e7249,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_46.png,ruu,Tulu-Dtatset-V2
c65709fd681e07003a9fb1c65089faf8c3c001dfaf40904f483227ea3c9e7249,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_46.png,ruu,tulu-dataset
34bce97608a37599af0bc7cb2cda58e2e0d9ec57383a3ba4603eec59464da6b1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_47.png,ruu,Tulu-Dtatset-V2
34bce97608a37599af0bc7cb2cda58e2e0d9ec57383a3ba4603eec59464da6b1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_47.png,ruu,tulu-dataset
68327336a058aafff733413a8384e3a193962b11eff3bab50c7ee9055f601154,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_48.png,ruu,Tulu-Dtatset-V2
68327336a058aafff733413a8384e3a193962b11eff3bab50c7ee9055f601154,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_48.png,ruu,tulu-dataset
fdd2417cad1899c0555503c64902ffcd1b95109319846cb6a75c432ce8fe6c6d,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_49.png,ruu,Tulu-Dtatset-V2
fdd2417cad1899c0555503c64902ffcd1b95109319846cb6a75c432ce8fe6c6d,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_49.png,ruu,tulu-dataset
bd626134c154ba06866bb423c7ee5aba5e90ae403c787148e031a176190d2681,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_5.png,ruu,Tulu-Dtatset-V2
bd626134c154ba06866bb423c7ee5aba5e90ae403c787148e031a176190d2681,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_5.png,ruu,tulu-dataset
3227b47439adb8db9a83d2ba4941c7f2d76eb5622daf91df861f5fefa0f08383,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_50.png,ruu,Tulu-Dtatset-V2
3227b47439adb8db9a83d2ba4941c7f2d76eb5622daf91df861f5fefa0f08383,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_50.png,ruu,tulu-dataset
1daf9a20f388da1d5875da4a9c968c7899a8b376e56be7005760ecb5bc4965b1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_51.png,ruu,Tulu-Dtatset-V2
1daf9a20f388da1d5875da4a9c968c7899a8b376e56be7005760ecb5bc4965b1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_51.png,ruu,tulu-dataset
38a99f03b00ba055face653a1b854d67c8ced600735116e42a76ad0e2cb97a73,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_52.png,ruu,Tulu-Dtatset-V2
38a99f03b00ba055face653a1b854d67c8ced600735116e42a76ad0e2cb97a73,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_52.png,ruu,tulu-dataset
129eb6e43c7cbd62a1d86471ed9bd9ca8e8d3bd0793f7d34a903880101128ef5,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_53.png,ruu,Tulu-Dtatset-V2
129eb6e43c7cbd62a1d86471ed9bd9ca8e8d3bd0793f7d34a903880101128ef5,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_53.png,ruu,tulu-dataset
4e613e459e1116a81ebc0c0dfeede9722f5c937d2ccbf051c2f81810eb015c37,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_54.png,ruu,Tulu-Dtatset-V2
4e613e459e1116a81ebc0c0dfeede9722f5c937d2ccbf051c2f81810eb015c37,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_54.png,ruu,tulu-dataset
01a6098eb5d24963f6e72cb79ecc257ebf0fbd1e82ccaa2436ae1c3f80e78aa1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_55.png,ruu,Tulu-Dtatset-V2
01a6098eb5d24963f6e72cb79ecc257ebf0fbd1e82ccaa2436ae1c3f80e78aa1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_55.png,ruu,tulu-dataset
82c27550e58ed5e7aa7fc96d6a6be7cdc5e9f6d46b2969b4e08552bad1224a2c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_56.png,ruu,Tulu-Dtatset-V2
82c27550e58ed5e7aa7fc96d6a6be7cdc5e9f6d46b2969b4e08552bad1224a2c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_56.png,ruu,tulu-dataset
2cabd0756d2b41c94455ddc5840d8802720517d09c86dfa90430f52c629345e7,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_57.png,ruu,Tulu-Dtatset-V2
2cabd0756d2b41c94455ddc5840d8802720517d09c86dfa90430f52c629345e7,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_57.png,ruu,tulu-dataset
672bb634d138fcc3308fb251939ff0b06fc6e39f98838974d88947206af764a3,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_58.png,ruu,Tulu-Dtatset-V2
672bb634d138fcc3308fb251939ff0b06fc6e39f98838974d88947206af764a3,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_58.png,ruu,tulu-dataset
4d6b45b48b922b0683822dd1a79b259d5621cdf4cb78491a1b7a187fc130045f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_59.png,ruu,Tulu-Dtatset-V2
4d6b45b48b922b0683822dd1a79b259d5621cdf4cb78491a1b7a187fc130045f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_59.png,ruu,tulu-dataset
1f4b02a565e845cec68f2aa5f76c9758fb2a5a6f8f40d036f845b3353654a4d3,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_6.png,ruu,Tulu-Dtatset-V2
1f4b02a565e845cec68f2aa5f76c9758fb2a5a6f8f40d036f845b3353654a4d3,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_6.png,ruu,tulu-dataset
ffe34fa0ea4d5adb981c4a28fc65d70b6dc336e8e8ef5c78937398dcfc9df050,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_60.png,ruu,Tulu-Dtatset-V2
ffe34fa0ea4d5adb981c4a28fc65d70b6dc336e8e8ef5c78937398dcfc9df050,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_60.png,ruu,tulu-dataset
c5c92615a7077cb0f85798db991de6205679a4dfdae1987794ddd19240719acf,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_61.png,ruu,Tulu-Dtatset-V2
c5c92615a7077cb0f85798db991de6205679a4dfdae1987794ddd19240719acf,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_61.png,ruu,tulu-dataset
7c1b72c57af9caeddb41f69c6296bb5c2f2e7908fa7f9a7b6d6d4be84ac32abc,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_62.png,ruu,Tulu-Dtatset-V2
7c1b72c57af9caeddb41f69c6296bb5c2f2e7908fa7f9a7b6d6d4be84ac32abc,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_62.png,ruu,tulu-dataset
3f4a714b16f53ffba6026aae7edd06c712f55c81d9320e32381a5e563fe0cf88,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_63.png,ruu,Tulu-Dtatset-V2
3f4a714b16f53ffba6026aae7edd06c712f55c81d9320e32381a5e563fe0cf88,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_63.png,ruu,tulu-dataset
824e1644d00e5f4ccf092f0ea274595e38cd37f5f93e2cf7b3ec1c42ba66a9e8,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_64.png,ruu,Tulu-Dtatset-V2
824e1644d00e5f4ccf092f0ea274595e38cd37f5f93e2cf7b3ec1c42ba66a9e8,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_64.png,ruu,tulu-dataset
47b81f18635996252c75f09bc2165c5bbe487a3a1591d24bd690332314d12322,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_65.png,ruu,Tulu-Dtatset-V2
47b81f18635996252c75f09bc2165c5bbe487a3a1591d24bd690332314d12322,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_65.png,ruu,tulu-dataset
9b0e908e2b022ef7124b9430d608fdd5a7cf220dc6295f3467a6943abcfd423e,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_66.png,ruu,Tulu-Dtatset-V2
9b0e908e2b022ef7124b9430d608fdd5a7cf220dc6295f3467a6943abcfd423e,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_66.png,ruu,tulu-dataset
633729c26fc3c5a1858fb9d77f3138cf99a9bf76053bc678177e6e9cb73b2352,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_67.png,ruu,Tulu-Dtatset-V2
633729c26fc3c5a1858fb9d77f3138cf99a9bf76053bc678177e6e9cb73b2352,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_67.png,ruu,tulu-dataset
676b4d9d84035d3f30c719218d68386abc0f1515d69a21cd0c1a888ad50b8baa,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_68.png,ruu,Tulu-Dtatset-V2
676b4d9d84035d3f30c719218d68386abc0f1515d69a21cd0c1a888ad50b8baa,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_68.png,ruu,tulu-dataset
b72324a8e2e489f3726b6ad98a11f82ac4a0d598d4b68a3f757759cc1c3b5dbb,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_69.png,ruu,Tulu-Dtatset-V2
b72324a8e2e489f3726b6ad98a11f82ac4a0d598d4b68a3f757759cc1c3b5dbb,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_69.png,ruu,tulu-dataset
49fa30efcf61c9f937430afbb8a2f0cfdea188da09b3089240ae7fee495e4005,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_7.png,ruu,Tulu-Dtatset-V2
49fa30efcf61c9f937430afbb8a2f0cfdea188da09b3089240ae7fee495e4005,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_7.png,ruu,tulu-dataset
b7d0b129ce4789ebde45513ea9ab431fc099ee41d26dbc85b098071be2c11e18,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_70.png,ruu,Tulu-Dtatset-V2
b7d0b129ce4789ebde45513ea9ab431fc099ee41d26dbc85b098071be2c11e18,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_70.png,ruu,tulu-dataset
4c4090f0b431489d46b44d692495eaf21b87df3928caa630b3573fee7bf8ee98,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_71.png,ruu,Tulu-Dtatset-V2
4c4090f0b431489d46b44d692495eaf21b87df3928caa630b3573fee7bf8ee98,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_71.png,ruu,tulu-dataset
8e7a957451d42de8b29d95d46e14d12211c2cdcd4df4d3744878e5ab284d840f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_72.png,ruu,Tulu-Dtatset-V2
8e7a957451d42de8b29d95d46e14d12211c2cdcd4df4d3744878e5ab284d840f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_72.png,ruu,tulu-dataset
cb033cc39f63d99ad4627c725f805410acb8d405a41d7632394b1862c2b30710,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_73.png,ruu,Tulu-Dtatset-V2
cb033cc39f63d99ad4627c725f805410acb8d405a41d7632394b1862c2b30710,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_73.png,ruu,tulu-dataset
aff84a8b604063076fe1260f5047c518756daf92091892c34fd2f85ff3f8cb65,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_74.png,ruu,Tulu-Dtatset-V2
aff84a8b604063076fe1260f5047c518756daf92091892c34fd2f85ff3f8cb65,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_74.png,ruu,tulu-dataset
7b724c5873e378432d53be58e2a810b96893c785ea208638a364fb92cc7e48fa,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_75.png,ruu,Tulu-Dtatset-V2
7b724c5873e378432d53be58e2a810b96893c785ea208638a364fb92cc7e48fa,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_75.png,ruu,tulu-dataset
0c515872edc5d519f5961b33b9228d7cdb9fa1e63f348effd801a7cf2b63f706,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_76.png,ruu,Tulu-Dtatset-V2
0c515872edc5d519f5961b33b9228d7cdb9fa1e63f348effd801a7cf2b63f706,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_76.png,ruu,tulu-dataset
25819a19722c408b92cbd581a01d8d9f89fbcada1727c7e37b4b276b38e1a272,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_77.png,ruu,Tulu-Dtatset-V2
25819a19722c408b92cbd581a01d8d9f89fbcada1727c7e37b4b276b38e1a272,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_77.png,ruu,tulu-dataset
6f90fd5f7bc2626ab028cf73101679422d447cdb654ae751c81b674b1562ad22,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_78.png,ruu,Tulu-Dtatset-V2
6f90fd5f7bc2626ab028cf73101679422d447cdb654ae751c81b674b1562ad22,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_78.png,ruu,tulu-dataset
275093218520cca4e3c9e6f97feaafe57ef49c66a88190a45518bd9dc01950b1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_79.png,ruu,Tulu-Dtatset-V2
275093218520cca4e3c9e6f97feaafe57ef49c66a88190a45518bd9dc01950b1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_79.png,ruu,tulu-dataset
49f57ab680166b52172341f172a9420a79dca2694a9dedc237d90ea25cb946b1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_8.png,ruu,Tulu-Dtatset-V2
49f57ab680166b52172341f172a9420a79dca2694a9dedc237d90ea25cb946b1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_8.png,ruu,tulu-dataset
45b6631f5256b30233d453b918bf20bede4c08f02d345f1caee8bdf8d47d5d74,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_80.png,ruu,Tulu-Dtatset-V2
45b6631f5256b30233d453b918bf20bede4c08f02d345f1caee8bdf8d47d5d74,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_80.png,ruu,tulu-dataset
4dbc122a430942f0bf197730f19482a46c5e8eaf4e488b2de2beadc6b3fb6643,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_81.png,ruu,Tulu-Dtatset-V2
4dbc122a430942f0bf197730f19482a46c5e8eaf4e488b2de2beadc6b3fb6643,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_81.png,ruu,tulu-dataset
247b6cd9fc0c383be8f501d6193008ab6e502906d9bf66f718423e464e5e5cb3,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_82.png,ruu,Tulu-Dtatset-V2
247b6cd9fc0c383be8f501d6193008ab6e502906d9bf66f718423e464e5e5cb3,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_82.png,ruu,tulu-dataset
36f242860f7ebaefed4f5c92b0b3d9ee7f3080f10d9e0ff491735e0f36b80dfb,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_83.png,ruu,Tulu-Dtatset-V2
36f242860f7ebaefed4f5c92b0b3d9ee7f3080f10d9e0ff491735e0f36b80dfb,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_83.png,ruu,tulu-dataset
6fdff8e2afdb3f244c008b80871fe244715d8b52bc3ba3d824f65eab87dadb51,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_84.png,ruu,Tulu-Dtatset-V2
6fdff8e2afdb3f244c008b80871fe244715d8b52bc3ba3d824f65eab87dadb51,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_84.png,ruu,tulu-dataset
36f524b845bbf175f289ae830f768e9a3ae63e9969688613145ef7a1b8aa0aa1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ruu/ruu_85.png,ruu,Tulu-Dtatset-V2
36f524b845bbf175f289ae830f768e9a3ae63e9969688613145ef7a1b8aa0aa1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_85.png,ruu,tulu-dataset
