class,v2_path,orig_path,phash_distance,v2_sha256,orig_sha256
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_86.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_85.png,8,2ae4c40c9ce747b022f73e8e4b6fbf79feb00e0b449f15baba0f5c2f9d03b8a8,36956533ee173af8d9a354273b5b2811041ee0b24ac1a53348d91e7f725cd5e6
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_87.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_77.png,10,e3adaf1ee477354f531ff8062bae8c5d19f03f91f78a195c31f7aed24a59df33,22afd1b2b03a5aa15bd603e3b128ff23c61e3131f5ca3b32e3f327c7dc806672
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_87.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_96.png,10,e3adaf1ee477354f531ff8062bae8c5d19f03f91f78a195c31f7aed24a59df33,86a5aab7f7441d200b3e5ca9b4df5d02fbc0e344cf06de7ff99eacd4039c0659
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_88.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_99.png,10,8b68592f1c1b81c8cca923f17fbddc959fb8715de896c62d9057795c8ec7fa1b,ae328d373c935cff89a04a389f1f27cac7eadec9238996a5af0e8540c60e767d
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_89.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_10.png,10,81aa0190fe76f1cfca50271a5c682c05c54c7b9a1ba0747f64dd30508491764f,ca1b210c8c62212c67ee48dcedfba018bdf7275c941dce132d21cc14f005ba75
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_89.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_11.png,10,81aa0190fe76f1cfca50271a5c682c05c54c7b9a1ba0747f64dd30508491764f,f3d35d390030e1b434fc8f7d1f78b4a2d31f18e010e347a05c77cad8d4ad2b8b
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_89.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_73.png,8,81aa0190fe76f1cfca50271a5c682c05c54c7b9a1ba0747f64dd30508491764f,99c78a29fa4ffb9c52991289a041e7d2ff3174fc0f8a040297511465f461852e
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_89.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_79.png,10,81aa0190fe76f1cfca50271a5c682c05c54c7b9a1ba0747f64dd30508491764f,7e22c73851e7557e58f52a0114e97cd9b5875242dcc019bebf47da8133f9a541
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_9.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_80.png,8,c508fbd3b94e0a7d8898da29bfb89198f6bd5da2d3d70f91d6dcc4378fb4e3e6,3c601e95c983d2c23f32ef149068be0ec10c00b10c40c3941e6584ea13cc1b21
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_90.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_78.png,8,6c12b844806c3497c57156de7d9fe919bc7f9a524c9bf83c8c9d74ad3eade72d,4f79b136af32d058d9bb515e44c0bbae382e3283482b16c2e495da48f2dac7cf
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_91.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_85.png,10,669956f07b271b3f9843738b7dff742d23654075e85b0050b99a0626a24b5b90,36956533ee173af8d9a354273b5b2811041ee0b24ac1a53348d91e7f725cd5e6
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_91.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_96.png,10,669956f07b271b3f9843738b7dff742d23654075e85b0050b99a0626a24b5b90,86a5aab7f7441d200b3e5ca9b4df5d02fbc0e344cf06de7ff99eacd4039c0659
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_92.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_100.png,8,f2c6955b0a197a65c20df70ba4dbf752ba36f6ca88c33690b7ab66feae21555f,163b0bd60537c3da9412b126e8a7f8465aa416d74f77143a087a1f98ff94f7b6
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_92.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_75.png,6,f2c6955b0a197a65c20df70ba4dbf752ba36f6ca88c33690b7ab66feae21555f,a9c75389da2d8c0d62709cba39897ee8467944a59c84edbbd89ca62f5b936d2e
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_92.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_76.png,8,f2c6955b0a197a65c20df70ba4dbf752ba36f6ca88c33690b7ab66feae21555f,6706b7f8319b699989a3853ac46c893ec12f564f9a8ed425ca894b5069c5ea5a
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_92.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_83.png,8,f2c6955b0a197a65c20df70ba4dbf752ba36f6ca88c33690b7ab66feae21555f,b77e796bcb2ab95629e54d8c3e92d9ab5bcfe740572bdce50325be1e1482f7be
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_93.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_10.png,10,35ee3d7358096af4a223699589c3c1d2a98383ec86594f4ce30aaf0dcd5357a8,ca1b210c8c62212c67ee48dcedfba018bdf7275c941dce132d21cc14f005ba75
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_93.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_11.png,10,35ee3d7358096af4a223699589c3c1d2a98383ec86594f4ce30aaf0dcd5357a8,f3d35d390030e1b434fc8f7d1f78b4a2d31f18e010e347a05c77cad8d4ad2b8b
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_93.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_98.png,6,35ee3d7358096af4a223699589c3c1d2a98383ec86594f4ce30aaf0dcd5357a8,d38502f3a5f112cdea4044146d5ccff567f3efc319d788a36ed1f8639812d888
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_94.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_95.png,8,eac1996bd251beb37af29b0fa2fe1cadb2b7e2eb8316bd68eddc86338a638c7f,7188da5246a08f310592e57ac36e8282f991b476be3831e7ea7375a51e243273
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_95.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_94.png,8,7188da5246a08f310592e57ac36e8282f991b476be3831e7ea7375a51e243273,eac1996bd251beb37af29b0fa2fe1cadb2b7e2eb8316bd68eddc86338a638c7f
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_96.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_77.png,10,86a5aab7f7441d200b3e5ca9b4df5d02fbc0e344cf06de7ff99eacd4039c0659,22afd1b2b03a5aa15bd603e3b128ff23c61e3131f5ca3b32e3f327c7dc806672
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_96.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_85.png,10,86a5aab7f7441d200b3e5ca9b4df5d02fbc0e344cf06de7ff99eacd4039c0659,36956533ee173af8d9a354273b5b2811041ee0b24ac1a53348d91e7f725cd5e6
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_96.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_87.png,10,86a5aab7f7441d200b3e5ca9b4df5d02fbc0e344cf06de7ff99eacd4039c0659,e3adaf1ee477354f531ff8062bae8c5d19f03f91f78a195c31f7aed24a59df33
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_96.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_91.png,10,86a5aab7f7441d200b3e5ca9b4df5d02fbc0e344cf06de7ff99eacd4039c0659,669956f07b271b3f9843738b7dff742d23654075e85b0050b99a0626a24b5b90
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_97.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_18.png,10,ff750aabcba6df6957af1b84a2fdd106c24129b74b9ddb092206821e4553e68a,926a55af378224459cbd7040d44136608e243a4e71f18cac9df5f7a0cde90c58
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_97.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_81.png,10,ff750aabcba6df6957af1b84a2fdd106c24129b74b9ddb092206821e4553e68a,339a045a3a4ea2ab0473a5239780076c0a3bbe92567a5ea5e2eef475a03b70c7
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_98.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_10.png,6,d38502f3a5f112cdea4044146d5ccff567f3efc319d788a36ed1f8639812d888,ca1b210c8c62212c67ee48dcedfba018bdf7275c941dce132d21cc14f005ba75
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_98.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_11.png,6,d38502f3a5f112cdea4044146d5ccff567f3efc319d788a36ed1f8639812d888,f3d35d390030e1b434fc8f7d1f78b4a2d31f18e010e347a05c77cad8d4ad2b8b
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_98.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_93.png,6,d38502f3a5f112cdea4044146d5ccff567f3efc319d788a36ed1f8639812d888,35ee3d7358096af4a223699589c3c1d2a98383ec86594f4ce30aaf0dcd5357a8
ta,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ta/ta_99.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_88.png,10,ae328d373c935cff89a04a389f1f27cac7eadec9238996a5af0e8540c60e767d,8b68592f1c1b81c8cca923f17fbddc959fb8715de896c62d9057795c8ec7fa1b
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_1.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_72.png,10,d3c735004ee2a43e66d57bfd11f421c3be2144ce952b955ac97533bad254a882,fbb1eb739779e59f215c2d96946dea29b307332b08178d960d9eae21494fadf9
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_10.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_11.png,0,f3952e2c6714fc696faa72ee2540c843da521f066f1467a74729e06899f91122,7371714fcce31bdda6bd5f69a777a53b272c4bfc74371a27dcf1306cdbbde1d1
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_10.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_25.png,8,f3952e2c6714fc696faa72ee2540c843da521f066f1467a74729e06899f91122,7ef12f2567f8f8df03788cc56cb2a8f4c3a68461afae504f8f9f9a1134e0ac40
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_10.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_27.png,10,f3952e2c6714fc696faa72ee2540c843da521f066f1467a74729e06899f91122,be5b57208a81e5bb13a01fd9014807d3ece3829ef26b7fa92ac44c3df050c7ee
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_10.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_41.png,4,f3952e2c6714fc696faa72ee2540c843da521f066f1467a74729e06899f91122,368810bc8122cf35bcc54081e2d31c5db2b7d7f3405ef66479210c92841867d8
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_100.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_12.png,8,e86e6b2a24e999d3ad1aa43f7685d344becfb64db639aa3c05c05f0228051135,e0322ee6771084b3006f4278e02845d134024424ae95590df416ca097495b30f
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_100.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_42.png,10,e86e6b2a24e999d3ad1aa43f7685d344becfb64db639aa3c05c05f0228051135,6c3749f16725046fde1e364c0aa382132f811044dd3f38c06d9c1634bc15c3f8
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_100.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_93.png,8,e86e6b2a24e999d3ad1aa43f7685d344becfb64db639aa3c05c05f0228051135,de450ba48c9ce85ae418bbfcdfd3f26127681c92607b5871976ff726ab61007e
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_11.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_10.png,0,7371714fcce31bdda6bd5f69a777a53b272c4bfc74371a27dcf1306cdbbde1d1,f3952e2c6714fc696faa72ee2540c843da521f066f1467a74729e06899f91122
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_11.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_25.png,8,7371714fcce31bdda6bd5f69a777a53b272c4bfc74371a27dcf1306cdbbde1d1,7ef12f2567f8f8df03788cc56cb2a8f4c3a68461afae504f8f9f9a1134e0ac40
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_11.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_27.png,10,7371714fcce31bdda6bd5f69a777a53b272c4bfc74371a27dcf1306cdbbde1d1,be5b57208a81e5bb13a01fd9014807d3ece3829ef26b7fa92ac44c3df050c7ee
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_11.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_41.png,4,7371714fcce31bdda6bd5f69a777a53b272c4bfc74371a27dcf1306cdbbde1d1,368810bc8122cf35bcc54081e2d31c5db2b7d7f3405ef66479210c92841867d8
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_12.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_100.png,8,e0322ee6771084b3006f4278e02845d134024424ae95590df416ca097495b30f,e86e6b2a24e999d3ad1aa43f7685d344becfb64db639aa3c05c05f0228051135
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_12.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_37.png,10,e0322ee6771084b3006f4278e02845d134024424ae95590df416ca097495b30f,f7a4f77b91e0fd7bdb4005e567122002f0c09f0fee2095916b402d04f02ccec3
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_12.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_4.png,10,e0322ee6771084b3006f4278e02845d134024424ae95590df416ca097495b30f,f80bf5ac72de620dc471c21036417c676b9d2cb980bd818710bbf057b34c66e2
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_12.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_54.png,10,e0322ee6771084b3006f4278e02845d134024424ae95590df416ca097495b30f,4202c523ab625e4b919d13f3efaafb1a7651a0adf210cc047e4b4f5ab88f8751
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_12.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_82.png,6,e0322ee6771084b3006f4278e02845d134024424ae95590df416ca097495b30f,a8e6d96b1c96f79c269478d9c07b32840da3c4f585c6cbf077a223002812ab5f
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_12.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_88.png,10,e0322ee6771084b3006f4278e02845d134024424ae95590df416ca097495b30f,6306772682c9cca60e63f784223a29efbadec33cc73f46a42c4d05e5fdd7ddfb
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_12.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_90.png,6,e0322ee6771084b3006f4278e02845d134024424ae95590df416ca097495b30f,54cc45c1cdeeee65b8773debb972a4f6bff7f3d7760e8cd7d4c6eb5bbff32ba3
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_12.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_91.png,10,e0322ee6771084b3006f4278e02845d134024424ae95590df416ca097495b30f,90b1db48dd37d67ed27ae8f2eab70cdfbaaaf5e78303d2373fe617a9fba8f33b
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_12.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_93.png,4,e0322ee6771084b3006f4278e02845d134024424ae95590df416ca097495b30f,de450ba48c9ce85ae418bbfcdfd3f26127681c92607b5871976ff726ab61007e
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_14.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_76.png,8,28cb2ac7c9fe1e778a8ea53ccb627336397ae80c932e33fe70eac44eb19c0661,1baf00bdc75e116aeca29fc73f21fb15b7d1b0f9ce8edebcbec2435d1482e225
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_15.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_94.png,10,07b7449c2983fdfdd1835aca888ee926f888b7f83093e94c1936697f5ab01aad,c67b620fb25a6accba7d6ac34a93b8c4178b2e7a563d7a2d4ad72da9221b1156
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_16.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_23.png,10,5238c18d67514b7629571f66100ac5ac5ec8cf752658a3422581a4c1e074c798,f8e9202c518e53a763cf001fe13a9bcc089f6815cb6e863f6668bf94ead2b453
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_16.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_29.png,4,5238c18d67514b7629571f66100ac5ac5ec8cf752658a3422581a4c1e074c798,bdfa8706dcb2b6e52327c818e01d6a4e981428c64409630e616d8af1c0e0966c
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_16.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_39.png,10,5238c18d67514b7629571f66100ac5ac5ec8cf752658a3422581a4c1e074c798,099f70cf08fa175cacf1661ef0163608b25af0b33e927ed2e2516a3112a566a6
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_16.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_45.png,10,5238c18d67514b7629571f66100ac5ac5ec8cf752658a3422581a4c1e074c798,65d310a2631040f0eb46da1c7bbb268a6d000a16c85e860078c187f57b76b56e
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_17.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_34.png,4,45bcbb310ab945d18012dfe02aa2282ef4f07d7eb2882fd3ce39bac753bb1560,8cb91db94bd401bd3259f696a81026ee9dfa21ccd410f3ab5ef3fc910cb492c9
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_17.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_48.png,10,45bcbb310ab945d18012dfe02aa2282ef4f07d7eb2882fd3ce39bac753bb1560,da12cdf2005c94450d676a49e1aaeb9f6ff100c788a6fda89e1306a59fc38431
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_18.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_27.png,10,9d6d10e581b7707ab7563989e412d426c3324f2ed5296c759efbb400c38b1856,be5b57208a81e5bb13a01fd9014807d3ece3829ef26b7fa92ac44c3df050c7ee
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_18.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_36.png,10,9d6d10e581b7707ab7563989e412d426c3324f2ed5296c759efbb400c38b1856,055e732401d5463cea35020727715bbcdea84ad74644dc008d6bc969137333bd
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_19.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_50.png,8,6f7f3de4d1972a8f07297502d0296e6f08e7365238e6542f24790837beed175e,fe318c9db05aced6c036accc4a81531ed46a24228c61bcda0854aa634de1713d
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_20.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_24.png,10,2a7396c30e244ab71fd2f47204f47662925d124bda2b9e3eb9d5730ce62b31d6,1d13b89cb86d942c5bbabcbbb6ab13fb19c6a3af46b9b066be350c5bb128600e
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_20.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_32.png,10,2a7396c30e244ab71fd2f47204f47662925d124bda2b9e3eb9d5730ce62b31d6,e3459dbbebcd26fe74238f124411c0dffcd42a1c686b71c92ec384278aee341c
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_20.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_50.png,10,2a7396c30e244ab71fd2f47204f47662925d124bda2b9e3eb9d5730ce62b31d6,fe318c9db05aced6c036accc4a81531ed46a24228c61bcda0854aa634de1713d
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_22.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_34.png,10,8a197246cdabe06990e517b5625f3e329e2119fa5d1e5e591ede880349aec1ca,8cb91db94bd401bd3259f696a81026ee9dfa21ccd410f3ab5ef3fc910cb492c9
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_23.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_16.png,10,f8e9202c518e53a763cf001fe13a9bcc089f6815cb6e863f6668bf94ead2b453,5238c18d67514b7629571f66100ac5ac5ec8cf752658a3422581a4c1e074c798
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_23.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_29.png,10,f8e9202c518e53a763cf001fe13a9bcc089f6815cb6e863f6668bf94ead2b453,bdfa8706dcb2b6e52327c818e01d6a4e981428c64409630e616d8af1c0e0966c
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_23.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_31.png,6,f8e9202c518e53a763cf001fe13a9bcc089f6815cb6e863f6668bf94ead2b453,41ccb9fc3d73b387e1fe67d0b47f474e4dfc265f292fbe92c94e1ebe171c4da4
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_23.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_35.png,10,f8e9202c518e53a763cf001fe13a9bcc089f6815cb6e863f6668bf94ead2b453,1b33376b0a0c1deabb7c36283b6ebcdfd075f321ffbff1fbfa96fb4d08413368
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_23.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_38.png,6,f8e9202c518e53a763cf001fe13a9bcc089f6815cb6e863f6668bf94ead2b453,113096c356884b175875ea2d20313a0ad93322a8b9f7aaa1f7cb43e5b7aa90dd
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_23.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_43.png,6,f8e9202c518e53a763cf001fe13a9bcc089f6815cb6e863f6668bf94ead2b453,f5d7d945ab44db3f1d6a646d76f12f29e92d7c7cd77cb826accf180b8977342b
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_23.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_45.png,6,f8e9202c518e53a763cf001fe13a9bcc089f6815cb6e863f6668bf94ead2b453,65d310a2631040f0eb46da1c7bbb268a6d000a16c85e860078c187f57b76b56e
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_24.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_20.png,10,1d13b89cb86d942c5bbabcbbb6ab13fb19c6a3af46b9b066be350c5bb128600e,2a7396c30e244ab71fd2f47204f47662925d124bda2b9e3eb9d5730ce62b31d6
tha,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/tha/tha_24.png,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/tha/tha_32.png,10,1d13b89cb86d942c5bbabcbbb6ab13fb19c6a3af46b9b066be350c5bb128600e,e3459dbbebcd26fe74238f124411c0dffcd42a1c686b71c92ec384278aee341c
