image_path,source_dataset,class_name,split,sha256,image_width,image_height,image_mode,file_name,file_extension
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/lla/lla_3.png,Tulu-Dtatset-V2,lla,validation,fa6675e96ef39a352bd5d5c7ecc906237eff35f8041faa15895bf57bf6837125,354.0,336.0,RGBA,lla_3.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/lla/lla_2.png,Tulu-Dtatset-V2,lla,validation,59f23d0da4fe75deb1b18561658d12d65fb5a4ca4800f482892111d0d50dc21b,357.0,338.0,RGBA,lla_2.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/lla/lla_9.png,Tulu-Dtatset-V2,lla,validation,179aefaa0406bc2c286c8651d126c679987e66208de7cd589d5f50ea08fccc82,366.0,338.0,RGBA,lla_9.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/lla/lla_19.png,Tulu-Dtatset-V2,lla,validation,446e91b208108bb1cffec89122c2f5c2374b90bee0bf24e5ad6356feaa831c72,354.0,336.0,RGBA,lla_19.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/lla/lla_46.png,Tulu-Dtatset-V2,lla,validation,e125782a964fd34eb4fda4c7b633588e0110a2f80a031bc1b4a6c6d4f307a4d0,346.0,329.0,RGBA,lla_46.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/lla/lla_68.png,Tulu-Dtatset-V2,lla,validation,3795cdba411978a2dfdfeed9fbb92eb6595d5195af68d0ee056251419b89246f,364.0,337.0,RGBA,lla_68.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/lla/lla_58.png,Tulu-Dtatset-V2,lla,validation,4b68488e00d211c78b728781af6dcc4f1f59b306620afa5986b39d0ec329e6d9,364.0,337.0,RGBA,lla_58.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/lla/lla_55.png,Tulu-Dtatset-V2,lla,validation,cf23d68425c85cb54e7ca3d8f1473b7d5b21572ce2b446d3e6730582adcb7b66,364.0,337.0,RGBA,lla_55.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ma/ma_71.png,Tulu-Dtatset-V2,ma,validation,af779daa2ca7b31e42919b41a4ded36f8c96f3ccef455f82e917523aa500d81a,356.0,349.0,RGBA,ma_71.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ma/ma_16.png,Tulu-Dtatset-V2,ma,validation,2e4f4683a0786158aa99620721647f78397633b07660268a614930d0f58c6fff,361.0,339.0,RGBA,ma_16.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ma/ma_49.png,Tulu-Dtatset-V2,ma,validation,482c5c448a046e2dc6b35a13ce14a7fd0bed0ee7b9d916a3e1cb97b59ac8c661,353.0,345.0,RGBA,ma_49.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ma/ma_58.png,Tulu-Dtatset-V2,ma,validation,8e754b175798e72ef78b15a2913138e95b7c4a0e5100acd543701dfdcbd16e35,360.0,357.0,RGBA,ma_58.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ma/ma_13.png,Tulu-Dtatset-V2,ma,validation,4a6e8f1010ee8bfff3270f24c40d8abba752ff3c7af0f45b7c36b036f5f6b07f,353.0,345.0,RGBA,ma_13.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ma/ma_17.png,Tulu-Dtatset-V2,ma,validation,d1b2eff14343ce23ca522d5aab773897f141be4b6a54e8ceb15598828c26852d,361.0,339.0,RGBA,ma_17.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ma/ma_76.png,Tulu-Dtatset-V2,ma,validation,d9a5b92b7d1360beaa09bd44c7b30894aaaabc208125caf08eedc4707b1f5216,356.0,349.0,RGBA,ma_76.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ma/ma_33.png,Tulu-Dtatset-V2,ma,validation,fd66edc67ff4953ff838bb281faaeedd69bdf1145511a7e7fe7205eab042c86c,353.0,345.0,RGBA,ma_33.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ma/ma_1.png,Tulu-Dtatset-V2,ma,validation,d9e6fe2dc254d8cd2ecf0967c906e1441beb6aa904ef3a473a3bdd1af8997575,356.0,349.0,RGBA,ma_1.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ma/ma_38.png,Tulu-Dtatset-V2,ma,validation,aa40838fc45f2d0fa28be977b1bb29201cf2113e1333b3494df3b0d570ae0a2a,353.0,345.0,RGBA,ma_38.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/na/na_52.png,Tulu-Dtatset-V2,na,validation,d703fc0e51f9698baaf44faccd64e525cc3e558163b632721d7aae1abdb9dd61,368.0,346.0,RGBA,na_52.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/na/na_49.png,Tulu-Dtatset-V2,na,validation,66342165175b01d79210b7f617ad6270ad1801d16595871cc5fcc751d8f4aa27,367.0,356.0,RGBA,na_49.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/na/na_14.png,Tulu-Dtatset-V2,na,validation,6cc1cb3b4ab3a420dbd46660a8388a14e5d036446ed5ec3c10ce72da4f67d964,369.0,348.0,RGBA,na_14.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/na/na_66.png,Tulu-Dtatset-V2,na,validation,c6831fc4977464ce2c2343e9024c213c55d7545d89b3e539131d14b6817d2f0c,368.0,346.0,RGBA,na_66.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/na/na_9.png,Tulu-Dtatset-V2,na,validation,8a60629627b4b042598a0500fb8a2d2622a9205921e2a693c92a24891ded35de,362.0,348.0,RGBA,na_9.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/na/na_58.png,Tulu-Dtatset-V2,na,validation,3b08e8a0cafcb00f4898a052fc2bc30de7df20d9073a8c676719190be0d5f6e2,368.0,346.0,RGBA,na_58.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/na/na_81.png,Tulu-Dtatset-V2,na,validation,e8b01cde89ca5491ffc3e309d651ec0f896c697423239e417c9c2f3d96d81a7d,368.0,346.0,RGBA,na_81.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/na/na_29.png,Tulu-Dtatset-V2,na,validation,78e4febfa84d2003afdd1a5fe425c4543e03e73c24b83f3e4d9b9d9e92eb2837,368.0,346.0,RGBA,na_29.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/na/na_77.png,Tulu-Dtatset-V2,na,validation,3d62c981366d7f2366dee8fbf5c5ba69c365fb3f9e4bb7f6cbc459c5d9d55052,368.0,346.0,RGBA,na_77.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/na/na_73.png,Tulu-Dtatset-V2,na,validation,9dc39f89a4bf2a2ef917e6516fa6105ec344361255d4a1470fdd1a51602ee3a8,368.0,346.0,RGBA,na_73.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nna/nna_47.png,Tulu-Dtatset-V2,nna,validation,8fa41b1d9d55979f73b524e417796b10afc318f5753f5c676e572310a7fdcdb0,362.0,346.0,RGBA,nna_47.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nna/nna_31.png,Tulu-Dtatset-V2,nna,validation,4898ad58cedc9e968706a832ba0f0038fb63dc3fda77c25a8c3959249d89646b,362.0,346.0,RGBA,nna_31.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nna/nna_26.png,Tulu-Dtatset-V2,nna,validation,7283f6ee59f21d63dc7bee470c94b794b5aec13019de22b336196aed96f573a6,362.0,346.0,RGBA,nna_26.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nna/nna_42.png,Tulu-Dtatset-V2,nna,validation,a95ebaa27c628761f2ea2b52921e2a005e8300ab01cb5fd4dd173e7d3e0bf0b3,362.0,346.0,RGBA,nna_42.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nna/nna_57.png,Tulu-Dtatset-V2,nna,validation,80a9db52f9f738a33eed7cfe6384458fb2089c43ae2148b9d8186791597e38fd,364.0,346.0,RGBA,nna_57.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nna/nna_87.png,Tulu-Dtatset-V2,nna,validation,19fb177b41e570323daed2147bd8e8f3176a3fc7b478c9b991359b95c09c2f05,365.0,348.0,RGBA,nna_87.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nna/nna_76.png,Tulu-Dtatset-V2,nna,validation,a028f0b7d1eb15efe578be3031e3749c13b44504a4c9e5bbc9917e1f08f20088,365.0,348.0,RGBA,nna_76.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nna/nna_72.png,Tulu-Dtatset-V2,nna,validation,bbd7207b1b33f7f2f375d888f05df18f8fa07d2443375cc4db48d65a263e92b7,365.0,348.0,RGBA,nna_72.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nna/nna_39.png,Tulu-Dtatset-V2,nna,validation,cd5a860a82068550fce9aa2470056bebcb9210e67f7dde87613467065ea034b8,362.0,346.0,RGBA,nna_39.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nna/nna_100.png,Tulu-Dtatset-V2,nna,validation,b5b0ac2e82831e276ed4c3ce4e3039738ec308e705a834b9b0f7783929e6e08d,365.0,348.0,RGBA,nna_100.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nya/nya_68.png,Tulu-Dtatset-V2,nya,validation,dbdad0398b66233fde74fa01294091047bce7017446be0016299a211d39a664d,364.0,347.0,RGBA,nya_68.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nya/nya_95.png,Tulu-Dtatset-V2,nya,validation,e49474d3d411b4daaa3a5688ef795e9284d6312485575f7fb1b10169baa701d5,358.0,345.0,RGBA,nya_95.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nya/nya_28.png,Tulu-Dtatset-V2,nya,validation,83326f236a5a45a5a213cb7760ea6130845455c5d47c3f95c5c5c69b68625de2,363.0,345.0,RGBA,nya_28.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nya/nya_10.png,Tulu-Dtatset-V2,nya,validation,813b2d552b4253221996299c59168e513c2d21b98d612626dc3adc51bd9f63d0,365.0,345.0,RGBA,nya_10.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nya/nya_84.png,Tulu-Dtatset-V2,nya,validation,57deb9d93f09a2aac9469980db77480b619981fead6cb3b021b5f16cda714f79,358.0,345.0,RGBA,nya_84.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nya/nya_15.png,Tulu-Dtatset-V2,nya,validation,633b26c06ce671f5c76048c74c3fb64d0c7e29c7d0348039c847de22b101bc5a,363.0,347.0,RGBA,nya_15.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nya/nya_65.png,Tulu-Dtatset-V2,nya,validation,7a717e0f49bd868ec35007af417e141189ec8d8c6e0562b847e3c56d9515ed2d,364.0,347.0,RGBA,nya_65.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nya/nya_74.png,Tulu-Dtatset-V2,nya,validation,e4c66781748099a79d5b536a20c344aa97411937bf8f97ea27c5d6505d1ef777,358.0,345.0,RGBA,nya_74.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nya/nya_96.png,Tulu-Dtatset-V2,nya,validation,269e6b5639625b30982de4e74a5e15a5b0ab454fc268e0dd3a81822d205716b9,358.0,345.0,RGBA,nya_96.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nya/nya_54.png,Tulu-Dtatset-V2,nya,validation,3f1c344f2ad4b0e06a7754fac8084974968522f4fbda836047c61020ecccab84,364.0,347.0,RGBA,nya_54.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nza/nza_59.png,Tulu-Dtatset-V2,nza,validation,3cf7cc71c9297b27d972372475cee70145043aa2fecb89439ff8c9530e07046e,365.0,343.0,RGBA,nza_59.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nza/nza_3.png,Tulu-Dtatset-V2,nza,validation,36631c6aed8f7e33f9220d1e2aa3f5fc2df254bdf96f0268d43c41eafb6cbef6,358.0,345.0,RGBA,nza_3.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nza/nza_90.png,Tulu-Dtatset-V2,nza,validation,118c174bc043606c89ca97c2ba0ae1c1dd787e75133de0780ae97e5b55cc013b,365.0,342.0,RGBA,nza_90.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nza/nza_23.png,Tulu-Dtatset-V2,nza,validation,f9d1a2abf02bee888e00d4304991d5d74e9f0cfce59e79485edbf342ac6a24b2,358.0,345.0,RGBA,nza_23.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nza/nza_98.png,Tulu-Dtatset-V2,nza,validation,88a3614b62032d8a6f6d5d359c408854badb402c6b0d7b6510b0334132e41ba0,365.0,342.0,RGBA,nza_98.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nza/nza_4.png,Tulu-Dtatset-V2,nza,validation,2fbce4e96ab58ffc1f0eff278a78c603ab38caa39ac6709e3d174da99cb69adf,364.0,335.0,RGBA,nza_4.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nza/nza_92.png,Tulu-Dtatset-V2,nza,validation,d4e7f69a399f7ea83948f6033aa007d3c58c7b667d0a5af0e0ff46ac6b35f453,365.0,342.0,RGBA,nza_92.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nza/nza_6.png,Tulu-Dtatset-V2,nza,validation,934e0c40d4e24fd5c6b6eb348009c8e5680ecbd320924e03feb11dbeff7792b9,362.0,339.0,RGBA,nza_6.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nza/nza_44.png,Tulu-Dtatset-V2,nza,validation,a4097e35d1a2451a01c2d0a442a4f31168cf2b600e96840db13698cf6276d506,358.0,345.0,RGBA,nza_44.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/nza/nza_1.png,Tulu-Dtatset-V2,nza,validation,724655b3c99ee2f3c0e36ddc2a911dee0c526625eb836a795279ca56ea20e76a,363.0,341.0,RGBA,nza_1.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/o/o_25.png,Tulu-Dtatset-V2,o,validation,7503fa13cc460acb272ac1ce504ed374c511365d4c2754a662d601e2b76f8b01,364.0,347.0,RGBA,o_25.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/o/o_67.png,Tulu-Dtatset-V2,o,validation,98399b1e50a5526aff9f6c40a9428ce507e29673779379eec1c63f2ce90ae414,367.0,356.0,RGBA,o_67.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/o/o_57.png,Tulu-Dtatset-V2,o,validation,d5ae90b7c1b390f340e0e69ff6c0b042585bfafacd4f1c7d8fe268fb3a9285e9,367.0,356.0,RGBA,o_57.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/o/o_17.png,Tulu-Dtatset-V2,o,validation,167306e6ef0adaa00267a9d4265cadf6d52ae79f0f7b3b7493cf018db2c6e2f6,364.0,347.0,RGBA,o_17.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/o/o_43.png,Tulu-Dtatset-V2,o,validation,8a348d154b6a0f9e046c15db107a302589a7f8f3918fa8b1893d685e9cfabcb5,364.0,347.0,RGBA,o_43.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/o/o_60.png,Tulu-Dtatset-V2,o,validation,33a85f9d4e2dd815b1b462aab4b2d519330a519e2c2f5d1765e4797850aa68d4,367.0,356.0,RGBA,o_60.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/o/o_33.png,Tulu-Dtatset-V2,o,validation,e8dd8715e61ec39d8ee6381e5a84d3db9b2e8d30a4e1a58bd879758cc7b585e6,364.0,347.0,RGBA,o_33.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/o/o_63.png,Tulu-Dtatset-V2,o,validation,d0b8de171c4cd2ce9dd0f7d5db0ca44fcddf773c48bdbe382a86f17b865a8ae3,367.0,356.0,RGBA,o_63.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/o/o_12.png,Tulu-Dtatset-V2,o,validation,43ff87dcf8670816c172f207c2b48e7c616e16374108a40522e76a7a5f9585c8,371.0,355.0,RGBA,o_12.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/o/o_73.png,Tulu-Dtatset-V2,o,validation,69557c72d7ae93f2345cf510b01e6afb19e6d86915f6ff56efa1f9909058ee65,363.0,347.0,RGBA,o_73.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/oo/oo_56.png,Tulu-Dtatset-V2,oo,validation,38c6f461046eaa5671de0313d02d2c2361aeaa2558cfaad04349ce70c95733b4,362.0,332.0,RGBA,oo_56.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/oo/oo_36.png,Tulu-Dtatset-V2,oo,validation,8878d3c09bfebd004552d226f93d3d022a8ae7df12506d30153adf27d5a4bc8e,363.0,352.0,RGBA,oo_36.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/oo/oo_63.png,Tulu-Dtatset-V2,oo,validation,001fdf2cadcbacdc7e4f15c9e35085894ebd179e4b5396f23f2bc3be885d3644,362.0,332.0,RGBA,oo_63.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/oo/oo_59.png,Tulu-Dtatset-V2,oo,validation,8a527b4cc4b8202adf42ec295aa7626817ca7916dedfe749b1f62749d51a12fb,362.0,332.0,RGBA,oo_59.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/oo/oo_74.png,Tulu-Dtatset-V2,oo,validation,6c2d15b46e9ec3dca123fba8388a7c503e475c7ac790384c3a95e8e1a96b68c0,367.0,356.0,RGBA,oo_74.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/oo/oo_48.png,Tulu-Dtatset-V2,oo,validation,eb7a1e49dc0797586380409389eeb8ae06ad6be2d5552c1b2e8a8e172dfa7f88,363.0,352.0,RGBA,oo_48.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/oo/oo_28.png,Tulu-Dtatset-V2,oo,validation,cc6e659f7f62a726a89ff662c59cd897e9a0e45433f819ed6a8c1730d1bc63d5,363.0,352.0,RGBA,oo_28.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/oo/oo_73.png,Tulu-Dtatset-V2,oo,validation,35470323a5cb83f0833aa4230925106ad83589fce31bd1cb0ff648c0ec533129,367.0,356.0,RGBA,oo_73.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/oo/oo_3.png,Tulu-Dtatset-V2,oo,validation,28862d14502d232b6bd4a13ef919b1ad74f2d431330c74d1594cc521e58ae57b,367.0,356.0,RGBA,oo_3.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/oo/oo_7.png,Tulu-Dtatset-V2,oo,validation,ea76120ee6b39352fe26dfa77455fcdc353eaffbebe102ffb940ef75cb3e28ca,360.0,345.0,RGBA,oo_7.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ou/ou_62.png,Tulu-Dtatset-V2,ou,validation,d30b0eedbd23abe15fdbe68ccd7da42bbd69ac7abe75f7de01e47ca41e84e358,361.0,355.0,RGBA,ou_62.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ou/ou_92.png,Tulu-Dtatset-V2,ou,validation,6c9f0fb6026f2c2324f771a0aa3fadf1b1a054026cb0416e75e3d8eef2608e3a,362.0,338.0,RGBA,ou_92.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ou/ou_42.png,Tulu-Dtatset-V2,ou,validation,666ebf236f600fdca8de0803bfbe5a278d0405202efd6c0619833c9a98f21497,360.0,356.0,RGBA,ou_42.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ou/ou_71.png,Tulu-Dtatset-V2,ou,validation,9116ed28551d23c9a27a4e98d9d3cbb3d3a624c7389b12fb980de28c34bb4370,362.0,338.0,RGBA,ou_71.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ou/ou_98.png,Tulu-Dtatset-V2,ou,validation,5e08bec7d2e3c04001f85b3385f6ee8620a660bdd5a35471d9878a9618c61877,362.0,338.0,RGBA,ou_98.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ou/ou_41.png,Tulu-Dtatset-V2,ou,validation,bc233564de34d1303e80e22ea2e62c93db1a4f5a771e06d347b47144990a35bb,360.0,356.0,RGBA,ou_41.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ou/ou_13.png,Tulu-Dtatset-V2,ou,validation,cd9b3ca9f407cb759acc1ba80c49612700e709582f72bea4afda0ea4e0ebe4f1,355.0,357.0,RGBA,ou_13.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ou/ou_43.png,Tulu-Dtatset-V2,ou,validation,69ada5c8c17c3ee28420c91b5885f2c99f5f495ef61a58129afc9c94b1abee51,360.0,356.0,RGBA,ou_43.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ou/ou_35.png,Tulu-Dtatset-V2,ou,validation,7baba5638a8af5f474eb61c0a98b573453302bf2860fe88a25d2098d816aa3f3,360.0,356.0,RGBA,ou_35.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/ou/ou_12.png,Tulu-Dtatset-V2,ou,validation,c86d8989feeccbbb728377c0979a491dfadc577a1906520dea5409591640dc90,365.0,332.0,RGBA,ou_12.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/pa/pa_33.png,Tulu-Dtatset-V2,pa,validation,ffe944c8dddd1a754366c370dd1d29a43b98bbe6529a306fb9f7d69baac9eabc,361.0,354.0,RGBA,pa_33.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/pa/pa_54.png,Tulu-Dtatset-V2,pa,validation,d55e7269efccda11a5ce2ac903e7527b7043d69ff9cecf1f5e7ad1fe4c66e8df,359.0,347.0,RGBA,pa_54.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/pa/pa_70.png,Tulu-Dtatset-V2,pa,validation,94ba036d68676f704404594e0c7ddc05b253264f035c3435621b6ede1d8f854d,359.0,347.0,RGBA,pa_70.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/pa/pa_16.png,Tulu-Dtatset-V2,pa,validation,618c555421a8b895bcad49a0bfffbdfd64c03e66c4809aecd6b7d30a283fd350,361.0,354.0,RGBA,pa_16.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/pa/pa_5.png,Tulu-Dtatset-V2,pa,validation,1278b53af4b10b8d4bb49057e46c6e3c6741139e118597c18bc94be368e35fd8,366.0,347.0,RGBA,pa_5.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/pa/pa_86.png,Tulu-Dtatset-V2,pa,validation,5489d5feec29cacd9d1febc4b742312bd311cd289c577f2674683f4efc39e388,366.0,347.0,RGBA,pa_86.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/pa/pa_82.png,Tulu-Dtatset-V2,pa,validation,48082abd7d6567ccdf84654231fc51b70f36bbd2402d109981d6ac56640f13ec,366.0,347.0,RGBA,pa_82.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/pa/pa_93.png,Tulu-Dtatset-V2,pa,validation,e0ae2c0e39037ab5b8dae9050763c0807e3317b5a751ef79dafd7cbd3252b64c,366.0,347.0,RGBA,pa_93.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/pa/pa_19.png,Tulu-Dtatset-V2,pa,validation,7e35640483442cbbb0f9e8dbd582b39cf1f0225e0652d0c3f75c4b8fea63c799,361.0,354.0,RGBA,pa_19.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/pa/pa_1.png,Tulu-Dtatset-V2,pa,validation,9567e2de7866d3e3d98c95f8f8e7d053ba4161fec9accdb26cf3495da25dbf19,366.0,347.0,RGBA,pa_1.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/pha/pha_23.png,Tulu-Dtatset-V2,pha,validation,5a404408e38d0d050b4e0b1a899f83e67deb2afb5d2f8af9b3ff437c29bbc6ec,365.0,350.0,RGBA,pha_23.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/pha/pha_25.png,Tulu-Dtatset-V2,pha,validation,50a03bc1bc820ceddc84e6af0de5c06cb091d05361d100632c472d6ec0f01d7d,365.0,350.0,RGBA,pha_25.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/pha/pha_20.png,Tulu-Dtatset-V2,pha,validation,0d83ada186d12441e8015a638a15dc480856343d7704c1cf1ff090ec359eaf31,365.0,350.0,RGBA,pha_20.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/pha/pha_2.png,Tulu-Dtatset-V2,pha,validation,03835b884717fadd0b905f1783cb9433dbd2b85d6033416b0b0d4fdfb7fcad86,367.0,355.0,RGBA,pha_2.png,.png
/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/pha/pha_90.png,Tulu-Dtatset-V2,pha,validation,1cad1eaadd198a74a1c0ef81ff5cb5d4cde86b361145ee7f66190fe6fd828f71,367.0,347.0,RGBA,pha_90.png,.png
