path,filename,extension,file_size,is_valid,width,height,mode,sha256,error,class_name,source_dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_37.png,shha_37.png,.png,37489,True,337,354,RGBA,bf75e9c22413e3ff36d9aa6f95e5387b50ad916164332e606cb6b464969e1332,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_38.png,shha_38.png,.png,37546,True,337,354,RGBA,b3da5abedceae561c0d6df8a0fc4fb2f57a975e1b69d716d2b14cd26fb219bf3,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_39.png,shha_39.png,.png,33072,True,337,354,RGBA,19128603ee70490e86798571133b955ebbb7716ed3c5f25ccc99becd7108828f,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_4.png,shha_4.png,.png,37463,True,359,341,RGBA,7739dbbc8d42fcd791f7905f92228a90a5c61bb455811936dc7d7cb105b537cd,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_40.png,shha_40.png,.png,32678,True,337,354,RGBA,9b3f77049ad2eac0d4d03f5fa8a84cad4b1aa6377e6e8fc966a0d16618295bf0,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_41.png,shha_41.png,.png,36494,True,337,354,RGBA,a40894e031ee7670f26038519e3bfc165da7d108c6ebaa0b2e965998aaf4e212,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_42.png,shha_42.png,.png,34414,True,337,354,RGBA,2be78208cf0047a67dfc6ebfeb687991fdcc884b984366d026519cfb731ea154,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_43.png,shha_43.png,.png,32473,True,337,354,RGBA,b5dcd4fe6bfdda3c8e2a0b9e3a9c86dffd75f3e27a3926fa845bbb804f55905d,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_44.png,shha_44.png,.png,33431,True,337,354,RGBA,67a3c18a1f24a7b330147756306ef459249077cdff4cf70cc0b371b4e5e3ea2f,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_45.png,shha_45.png,.png,35160,True,337,354,RGBA,c6c5eaa8d9692582641ff0995fc36446173bb1646da0ef1ef3300f7bca18be41,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_46.png,shha_46.png,.png,31893,True,337,354,RGBA,18ddce098c6c39f4b7bbf8ce104b313d0ae94c77dec07c3f84554f5e399c7d4e,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_47.png,shha_47.png,.png,36945,True,337,354,RGBA,0bafc1ce5859138bec15fbd7967e74d4e3910df438e5fb88f0487e75f8137d47,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_48.png,shha_48.png,.png,36709,True,337,354,RGBA,433408fb8ad9d6b8c89df308f5fb271c6a76cd2eb67106bb6b723b26726807a2,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_49.png,shha_49.png,.png,29663,True,337,354,RGBA,6089e6b209a54fd66c1810bc3260500e71606246a256c9ea239e26d8b2cc79e5,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_5.png,shha_5.png,.png,34582,True,367,320,RGBA,e85d74e8ae9d29f95b15c8e3760210090e89b65d7973bfbd727d6fa8ee803fe7,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_50.png,shha_50.png,.png,27363,True,337,354,RGBA,1f429842e80a393c93c41b7f237e8c3328787f6c364cf9c96c10b7ea8662685c,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_51.png,shha_51.png,.png,36313,True,364,321,RGBA,b06d20ff786ebfd20e4138b4b47571b00f79b693605174fd0236e2719d3587ee,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_52.png,shha_52.png,.png,41255,True,364,321,RGBA,76025bba302fcf208641dff42a4e665ef193865fa1faca71a63eb1b30e69e66a,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_53.png,shha_53.png,.png,41729,True,364,321,RGBA,e7881dc658277b2dce3ef5630c93f8245d040abeb17937e77e4fb3ced667ad70,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_54.png,shha_54.png,.png,39895,True,364,321,RGBA,e0af9974c90b0af00c2d0a46422571331aa0c02ca9781abff40d8d070297d7ad,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_55.png,shha_55.png,.png,38044,True,364,321,RGBA,975b3876e13039a8352f581ef69fce63f56fffd030957ba4d5a9f9961f5c88f0,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_56.png,shha_56.png,.png,33799,True,364,321,RGBA,fd14cdc8f85da37d9debd06b14c99c0b59ea6f45317c4d74da37f473fc32939a,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_57.png,shha_57.png,.png,33336,True,364,321,RGBA,941e323263edabbbc8652ed72bd525af8f379456f085b2529c00a5b27e6fcecd,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_58.png,shha_58.png,.png,38559,True,364,321,RGBA,b3c08b94bfc3b61a1cdee17126e2337132e59b19f702e483e6cb77a878b869d8,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_59.png,shha_59.png,.png,37717,True,364,321,RGBA,3108b5f810d320742eefd43f5982cdac63e762b851f7b1cfccfff4034dd4fe8b,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_6.png,shha_6.png,.png,37970,True,364,321,RGBA,02af6076e2ee8bdcd994a1381ab8b7ac17e112e2f9138b5fb765b48e29950a7a,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_60.png,shha_60.png,.png,39784,True,364,321,RGBA,897d7055643e4ca95e7ec7dec11d0af912049f62f026fbf07d4d97b2a5f06bc5,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_61.png,shha_61.png,.png,42797,True,364,321,RGBA,990ffa0c1238e23f0bd96b387d58acfaf7f49b02c9a69c04d839d42926819770,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_62.png,shha_62.png,.png,36882,True,364,321,RGBA,f617f7ec278648355f5a20fb7dd622dcbc8cd1de9236bbb4ea2b11fd02b3047b,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_63.png,shha_63.png,.png,39228,True,364,321,RGBA,3003fe2beba6894a6f0629252feb1aaca308c9f31acbe4436eff971219de110b,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_64.png,shha_64.png,.png,33692,True,364,321,RGBA,076c0ace0f156f5f43830f2f92c5c8e54bcc5c7338126d1e7a05d2f0560af3f9,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_65.png,shha_65.png,.png,34986,True,364,321,RGBA,5433324b0ae8ea2c7364bce488c3bffa93eb7116e523fc9f0cc7ca0b391e600e,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_66.png,shha_66.png,.png,37594,True,364,321,RGBA,d5e6ab39041198626bc44681afa862999a88d5ce87e3649bbc031fd15a11c3d5,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_67.png,shha_67.png,.png,39654,True,364,321,RGBA,6782ed578e427d122e3820e3f40c64570ac1a9406c05c24921098e570e3c04a0,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_68.png,shha_68.png,.png,37676,True,364,321,RGBA,48b994a89e83534c7528a269d05241a5e232d55a29f9c8308bb8bd244c802eac,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_69.png,shha_69.png,.png,38418,True,364,321,RGBA,46336542ed97df5d44bb99e56369f5fe5703d465402f6565e65d792c6db2d269,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_7.png,shha_7.png,.png,45846,True,359,341,RGBA,0e2ab1797018cd4530f2d6967dd7c8797bc9ac7ee7654736426e4dc931ab4af7,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_70.png,shha_70.png,.png,37616,True,364,321,RGBA,de4ce00338f3c8821d90d6eb916e21f73b9a4b7d1b9a3b1d73466268dac09945,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_71.png,shha_71.png,.png,34193,True,352,352,RGBA,8954a9b0ec46d5f4cf93954d4af5df584f0f31b172420c78e4f70b30e2a96615,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_72.png,shha_72.png,.png,33406,True,352,352,RGBA,ceb23faa663464f9da17b3bff3acba37b4f6fa18f4a0e366f7d5e98b97c9bf13,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_73.png,shha_73.png,.png,38618,True,352,352,RGBA,4a2c5847e35ba89795ddc3cd87f5e499406f87214ef407c77a51f6c13a0fc1a6,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_74.png,shha_74.png,.png,32628,True,352,352,RGBA,de7123ee103b680ce6e72b499a278a86d135a8da310ab3eb9b83a36f98dad015,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_75.png,shha_75.png,.png,36160,True,352,352,RGBA,967530a55b8d2ed5296bfbd2a0b8dc5b61615b329ef19ba0fa0b34843b5b881b,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_76.png,shha_76.png,.png,35527,True,352,352,RGBA,911ffcb02cbe9b4c8f3694702d6b3f2d6d4db056c625904cc77037a9ab09eaa7,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_77.png,shha_77.png,.png,34021,True,352,352,RGBA,5c3792439cfa0fc1586ee070a537affa8135ccadc82c13615a9d65e171a119f5,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_78.png,shha_78.png,.png,36711,True,352,352,RGBA,c336fab16995011c326979974dfd8a1fb6c269a42f3a23aea04a281ba156fe32,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_79.png,shha_79.png,.png,31367,True,352,352,RGBA,270c1d32e4684cac77500e2993a4f5a5ae70a267db8136453bf1c437edcafa4d,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_8.png,shha_8.png,.png,43525,True,351,341,RGBA,1a7fbf159cc7aa25d34ff48cc00956bb02d27639754956ad8bac63c601f34018,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_80.png,shha_80.png,.png,36806,True,352,352,RGBA,ffbbffd41fb61b133673f840cbf4ff3fdc2f9d1b986fe4e60f2549878e8f03ab,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_81.png,shha_81.png,.png,33821,True,352,352,RGBA,e04f28a4a552ecf62257807bbb522902c9dff174100994fb0d8535b66413b19b,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_82.png,shha_82.png,.png,34558,True,352,352,RGBA,0494ce2965ed7c66cb3dd813a41d6aabf5882844fe4c4708cc1e3bdc9b152e39,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_83.png,shha_83.png,.png,35588,True,352,352,RGBA,cb10d15ad4f48a7b95dc2244c945be3a972e6078ad15d770b91dea8abeb50b42,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_84.png,shha_84.png,.png,38286,True,352,352,RGBA,75748d3c12e88f10ac5df53ee38b6b5e948b1ddaf756dd6abcd757f210c356ac,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_85.png,shha_85.png,.png,30886,True,352,352,RGBA,c4bb716885577073b52ca97220fe98dce0eb6e2855be1a5544c6da758d45b266,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_86.png,shha_86.png,.png,34723,True,352,352,RGBA,8d0756c42c3c4f6fd9acf2852bff98d581f32ea5353217409f2ca2876773261c,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_87.png,shha_87.png,.png,34508,True,352,352,RGBA,e25e7e91a39ac7c9fd2328f632812b97d21c8ce23660d1ffbc44304bfc80b802,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_88.png,shha_88.png,.png,34383,True,352,352,RGBA,7a923ae27e3ed920d368e136544ded528531e29e809f32cda51032fec326ff28,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_89.png,shha_89.png,.png,31037,True,352,352,RGBA,9e05f7e1d3da32b89a6514fe807b703186abd7930baecb23cf0fdef4508273a8,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_9.png,shha_9.png,.png,43239,True,361,354,RGBA,9e18f1de8d47bfb5155c0f81b526594347d7f240c252f2208a583057b8a925bf,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_90.png,shha_90.png,.png,33676,True,352,352,RGBA,dcfa460b967095b1f716c00884f446484478c7e74bac686077aa43486ede371c,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_91.png,shha_91.png,.png,28431,True,352,352,RGBA,e3ce91e97066b48d09dc8f18a161da3a132dec9bbababbb4342a6d1b94a761ef,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_92.png,shha_92.png,.png,35503,True,352,352,RGBA,37f1de3a14318419ffa1113cf35f58cfcd37dd9e997085d0b9a855012994adf6,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_93.png,shha_93.png,.png,36534,True,352,352,RGBA,919182654aaccb8c95521504aea88ac1b408e1e8c16ef841bcf0f25505412019,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_94.png,shha_94.png,.png,34253,True,352,352,RGBA,0f46aef8a2088f301496bd0a1efe2c1910e52e0356cbcc3f47bd9fd3d4b822cb,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_95.png,shha_95.png,.png,37448,True,352,352,RGBA,acc65a4709f9b45eae45b2b73bbd70dc8e3783e81a5800d8e6b112f9d85794c1,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_96.png,shha_96.png,.png,29679,True,352,352,RGBA,159f35d566531a011b8e0bae0d1da64222e41410799e14f821352cd44a6b97b2,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_97.png,shha_97.png,.png,33056,True,352,352,RGBA,48a9e5d0697edf064a2af398fee6222cf321b5cf7c7194549204e9686f7bcee1,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_98.png,shha_98.png,.png,29980,True,352,352,RGBA,62263d0b146a79c24b53af7ca43ee4444dd1a3327ae452cd6855f9a4b9d2e881,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/shha/shha_99.png,shha_99.png,.png,34489,True,352,352,RGBA,02f303455b7faadb7c44539ef6bb5af4d01e564be8af98e3bd2d727928c01775,,shha,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_1.png,ta_1.png,.png,31465,True,361,346,RGBA,a4e35712b28babda6fb9ec04da90c97bf4e9fc179634a2e31fc304bf92421016,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_10.png,ta_10.png,.png,34854,True,364,347,RGBA,ca1b210c8c62212c67ee48dcedfba018bdf7275c941dce132d21cc14f005ba75,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_100.png,ta_100.png,.png,42781,True,364,347,RGBA,163b0bd60537c3da9412b126e8a7f8465aa416d74f77143a087a1f98ff94f7b6,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_11.png,ta_11.png,.png,35566,True,364,348,RGBA,f3d35d390030e1b434fc8f7d1f78b4a2d31f18e010e347a05c77cad8d4ad2b8b,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_12.png,ta_12.png,.png,33561,True,364,341,RGBA,4fe1c87e244dc17f5aff7273e69ab329b630ca00b9adbe520f5b3c8b1bf69444,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_13.png,ta_13.png,.png,34675,True,364,336,RGBA,b5b31f7607f6af49e6d7b3388cf1b9ed5122646018d03e61d9cf199e2721ab26,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_14.png,ta_14.png,.png,33238,True,366,337,RGBA,205ce8da11691f44d2f47981f4fe7081400e8610ad6979500821f3c9aa03771b,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_15.png,ta_15.png,.png,35094,True,366,348,RGBA,cbacff9aa58bffb6afe0ef421087456decbdd58bdb717a922e50a0e0ad6ee567,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_16.png,ta_16.png,.png,30316,True,361,346,RGBA,42c2f1f506383d31d81efb059d1a1640d34c0f3e91b4737aff7881d376b75979,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_17.png,ta_17.png,.png,29796,True,361,346,RGBA,81e1d0ac2f40ee36e921ea88eba91cf288f47cadac08e632530359816d736aa6,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_18.png,ta_18.png,.png,30670,True,361,346,RGBA,926a55af378224459cbd7040d44136608e243a4e71f18cac9df5f7a0cde90c58,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_19.png,ta_19.png,.png,32254,True,361,346,RGBA,f60a147f568179c65b863d4eead8e81a7303374af21ffc568e84e6bd14ab3259,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_2.png,ta_2.png,.png,46540,True,367,355,RGBA,e1b108f6ca303df2f3552ef6578a69a161e5d5af74a36e3f9a0e22657a895163,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_20.png,ta_20.png,.png,27740,True,361,346,RGBA,ce6a64574492b763da81cf5d069b966ad49ee945c2d2ee12f17c2c7e534dab7e,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_21.png,ta_21.png,.png,34373,True,361,346,RGBA,bb3b0f0bca07ebdbc94c9646ec02959593ec28783d6cc6f4cda7edac8d40b178,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_22.png,ta_22.png,.png,31613,True,361,346,RGBA,63f7a59de8cd8f50838dd8de44790f37c334bed930d51f1383e5060dfe76708e,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_23.png,ta_23.png,.png,27425,True,361,346,RGBA,61560305886cff2535fd57909b6fdeb90ed776556960af37ba99f81174dc47b1,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_24.png,ta_24.png,.png,31363,True,361,346,RGBA,89d4576c9861a91eea6b8f3f5cd808c877856395e968b07784918c1228b803c0,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_25.png,ta_25.png,.png,31096,True,361,346,RGBA,24246ad8a7c9ad67c084be74d697d65d6f17c2b373bf4fce198dfce0be07f937,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_26.png,ta_26.png,.png,33486,True,361,346,RGBA,df40e102bc12f58cb6e96b7e1158644b0a5423d3dc012199e6c7d9b8f7a68e2e,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_27.png,ta_27.png,.png,29731,True,361,346,RGBA,c5f21eea4ad48512d4e6a31e46547b6b0e585a969c18cad1122df5db480422b1,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_28.png,ta_28.png,.png,31695,True,361,346,RGBA,3ed4703f5847b49aea2f5b3bc5f7d1200f39dbfaa98ff09e5e95e6acc7693d74,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_29.png,ta_29.png,.png,30321,True,361,346,RGBA,7fff044d3dd1805b7a96dfbcafd0cf3f875693ecf8a7af53685dbc0ee8691796,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_3.png,ta_3.png,.png,27567,True,353,348,RGBA,5601eb33ac8f5a820d947d964827520b90e4d10b440648031c57b3425168d3fa,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_30.png,ta_30.png,.png,30704,True,361,346,RGBA,4f64c6c5a5c86dd7140e8f0807d6bfc56d4f6fd13247b0ea8f9e9cbd0154faa6,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_31.png,ta_31.png,.png,30975,True,361,346,RGBA,5dfd12fc0c6ce9e6e7d12463ffa509d51fc463216b7a0136b9666ad558c2fa7f,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_32.png,ta_32.png,.png,29707,True,361,346,RGBA,fa633afdc38357ddf2d240c76817d353a04217e7f061db6e106d08bb72c51072,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_33.png,ta_33.png,.png,33200,True,361,346,RGBA,6e9617f9e8bfcbd61f0aa011b6e93b3696302b805baa6437ec0e4d2a3c0e76ef,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_34.png,ta_34.png,.png,29328,True,361,346,RGBA,a91d1a9f34bf006d1470135afc9ea283d2ca3cdd35d085d2411b353aa56aaab9,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_35.png,ta_35.png,.png,32995,True,361,346,RGBA,f8391f49fdfdd13f3ad164422a3195c35d57455894e7ea9adcc7982c4d1262e3,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_36.png,ta_36.png,.png,31465,True,361,346,RGBA,4e666140ab62c45eb7b82b79e3cd5264961ab318e05c58e4ee5b64fa4c653a34,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_37.png,ta_37.png,.png,32245,True,361,346,RGBA,9a2dd0e6f10b303985176f6872a17a05c2cd9260781d4e2f738bff8834fb195d,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_38.png,ta_38.png,.png,32880,True,361,346,RGBA,7cec8ed97b02c94deed066f7bcdea60a8ec7a18792ece62b1678717473162b4a,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_39.png,ta_39.png,.png,33196,True,361,346,RGBA,f22e8015982c4ed98c0ff485677cb8bfa0df8e7c52f93272719cc712fb8d4716,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_4.png,ta_4.png,.png,35183,True,363,337,RGBA,68c05a437b3d5ef6ffdde13dc21839eee123e6aa2458aef8e76c6531c8787f57,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_40.png,ta_40.png,.png,30292,True,361,346,RGBA,b5abffd31b5f1dd999fbf2269b4ddab0bf43bdecc673bdc1ba58a481f9ccb901,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_41.png,ta_41.png,.png,34576,True,361,346,RGBA,db59406b948fd2fffbedb3d60882877bd79f670807631a5017bccc49c67df577,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_42.png,ta_42.png,.png,27161,True,361,346,RGBA,598447d4d332799abf9c97b83325be9471e447b8ee0411b32662a601671523e0,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_43.png,ta_43.png,.png,32414,True,361,346,RGBA,0061059b35fa8d0b3ece5acb45979becf302e296c52b66e246045ef146df7295,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_44.png,ta_44.png,.png,29696,True,361,346,RGBA,f056e02d415fbec163cd8b6fcfd9cf4800f664097dd1419ee32700d58e0248c2,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_45.png,ta_45.png,.png,27968,True,361,346,RGBA,17b008c8661e99be51edbb23e3b63754b977b115b75b9c92bec29de13a00af61,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_46.png,ta_46.png,.png,28151,True,361,346,RGBA,0fa27f364f1ab1f1bbf18b534b30f723a31809e9b3b358371387c2e2e1318e67,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_47.png,ta_47.png,.png,31077,True,361,346,RGBA,4283521818fab8897ba4bdc3ff7a9070fffc154da23dc3b09608c62f5f1f1aa3,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_48.png,ta_48.png,.png,28405,True,361,346,RGBA,40196411da36166b1d66b2f42633e581ddae1b0a9274e498d62417ad3139a7f0,,ta,tulu-dataset
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ta/ta_49.png,ta_49.png,.png,28566,True,361,346,RGBA,6b3915dd6029456fa9b214198f82b6b2eccd6562524eb6bdde8fba9c8339fd5a,,ta,tulu-dataset
