path,filename,class_name,source_dataset,extension,sha256,phash,dhash
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_74.png,ru_74.png,ru,tulu-dataset,.png,0a34eec169a00655a12a86417a6ce01183e0a838850e8ba86c5f9b7719287ab8,b89fc7e1c01c3c87,00103434981c9088
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_75.png,ru_75.png,ru,tulu-dataset,.png,cb360a0cb6ffcffaa166c55a2d4ad9554cde025031f765e2d95bea8eb4a72250,bc38c3c7cce0383d,0070343434208024
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_76.png,ru_76.png,ru,tulu-dataset,.png,1dda8537259bdd391999a5834dd9f0b7c2873b879f7240cdc797048447c043b4,b81fc7e0701c3c1f,00103434183c0089
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_77.png,ru_77.png,ru,tulu-dataset,.png,4850b7818afc78ba1dc8ff9547c79306a5f06091681c7fa96f8679011e099bc8,bcc7c3381e3ec3c0,28200034343434a0
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_78.png,ru_78.png,ru,tulu-dataset,.png,1e83241a12e6a14b0eb5f216af5e51fe37e0d9f67ae2b666bdfb1d219c964be2,9ee1e11c3c1fe1e0,2400503028707800
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_79.png,ru_79.png,ru,tulu-dataset,.png,d2dcc3e788f3ed8bde6fb0a04bf05cd02d31b7d0822691dbdd67f9a1f402a9ef,b131ceccc7c33136,80ba1a9aba9c0010
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_8.png,ru_8.png,ru,tulu-dataset,.png,b7c5deaade7b090a90773c143434c32031050246bdcacf7c42ed4aa72b11d8c0,b1cece3126cc99c6,2008008c9c9a1800
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_80.png,ru_80.png,ru,tulu-dataset,.png,adab50f194db405a0a371547d113d2334f927f38eb441e49b3dc3bc36065b942,b8c7c7381c1de7c0,2800503434383c00
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_81.png,ru_81.png,ru,tulu-dataset,.png,f9b40237aa2ae20a066641b66a25d919dc1dcb4669f18bf2c9de42f22e1904d4,9c1ec3e11e1f3c38,2000343434200000
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_82.png,ru_82.png,ru,tulu-dataset,.png,b3bac6fb22310c0ff11df5b4df5bafb2965c27cfb68eed9600e8afdb7fedfd15,b9cec6313830c7ce,1000181a9a180010
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_83.png,ru_83.png,ru,tulu-dataset,.png,d088cb91ad47f0139440eafb8d6b413d153c63df41b95c5613a1454ab3409de8,b8c7c73838c73c38,001000303c341000
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_84.png,ru_84.png,ru,tulu-dataset,.png,18d29980407532ffe77366d015abb1a3184b18236c49d38f79880d2abaac8163,b139c6c6393879c3,18001a1a9a002008
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_85.png,ru_85.png,ru,tulu-dataset,.png,c333b160a35bc84b6db6458abb6458c162d7fdfd029e37320c0d7f9f6cdaae77,bcc3c33c3cc3c187,0030003434343000
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_86.png,ru_86.png,ru,tulu-dataset,.png,0ff0b3706f6f620b2780814f400b532f7afeab2450a3eec5d03f56f82d85b3ba,b8c7c73838c7c31c,80100014341c1000
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_87.png,ru_87.png,ru,tulu-dataset,.png,ebad8008459bb41c50312bc68843816e568d358900c923e8c32210677ebc5d3d,b8c7c73838c7383c,10100010381c1000
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_88.png,ru_88.png,ru,tulu-dataset,.png,3eab4f663556905bf5e0f8870746b026622ece91fd36d3a59259ce61f06679b4,b838c7c7383c39e1,3000303414000019
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_89.png,ru_89.png,ru,tulu-dataset,.png,15ffc4186e26c00a106083447f1856a9896d862b4b6182b1be219a10b1c66061,b838c7c73838c7c3,1000183a18002018
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_9.png,ru_9.png,ru,tulu-dataset,.png,a6d90752eedc42c3720ac96305011c9fcb281bc6146500bccbd24fe605c4835b,b8c6c7391c3733c4,08000a38949a1000
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_90.png,ru_90.png,ru,tulu-dataset,.png,f00b36bb4cb1b58d67900439b19b0dff007120245fa0cf6a440ae03358d3fc26,b9c6c63139c6c78c,0008001a1a180018
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_91.png,ru_91.png,ru,tulu-dataset,.png,35a5a6672e9ca1ba8cbc91d6152dcc69119875bd42bd3d27f221e1e554efdcfe,b1cece3139c63938,001000189a9a1800
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_92.png,ru_92.png,ru,tulu-dataset,.png,e9bc36104b15f508ce42228486cfa2f4d91f85aef44f90d86514ef45d138d16b,9c8ee1e11e1ee1e1,a000203434005010
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_93.png,ru_93.png,ru,tulu-dataset,.png,8ba674d56e60185a3bdd9881da0dccf361246ea0ba5622a3511abb5e5622ec46,b18ccec33131c7ce,0800189a9a1a0018
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_94.png,ru_94.png,ru,tulu-dataset,.png,71ddf90ef304bd579ed8a7986b4c04205f3673bec0740a7ba49ce7997c468ed3,bcc3c3383cc3c31e,a030003434300011
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_95.png,ru_95.png,ru,tulu-dataset,.png,02d75e5cf7d9d123d2def0aca25cf7cdbedf087843a44ced89011ec732e6b137,b938c6c7383839e3,1000989898100008
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_96.png,ru_96.png,ru,tulu-dataset,.png,6f02ad0e430c5de7e68805fe640254a600653f861bcf1acc541cdf0b354ea6d1,b838c7c73838e3c3,3000343434000010
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_97.png,ru_97.png,ru,tulu-dataset,.png,4a1f17764f51e400b4a258c664c57e7fb1b665987e98acc405f3431edcdac8db,b18cce3131cccee6,1010009a9a180008
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_98.png,ru_98.png,ru,tulu-dataset,.png,d5dfa1526f8ce0218b010e7994e068a0b6ae87cffa9bfa287525616004f8ffb7,bcc3c33c3cc1c11f,8030003434340010
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ru/ru_99.png,ru_99.png,ru,tulu-dataset,.png,80c3e6a89350ebbd07724c7e8f649f5f959e386a50a3917f9e9d429e046169e1,b138cec63938c7c6,1000181a9a180008
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_1.png,ruu_1.png,ruu,tulu-dataset,.png,a3b6ed1b3458c98f2c9cda4d856e44681a06789c85a40fc4ecd9a84e711bf9f7,b617cde0d1313e0e,006c6d1cad960400
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_10.png,ruu_10.png,ruu,tulu-dataset,.png,42539570e87c3c2be09d448f5c2be6e454c8821ddc9be742df573f77e964f1ec,b4cec931173e64d1,28002d2c1dad9c00
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_100.png,ruu_100.png,ruu,tulu-dataset,.png,966b6b8c40e87f06884a446b1fec9b4fe51b1bd6b3d687a43c8e6862883ad2a3,b0cecb313c3c65c3,968094ad9d9e9cc2
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_11.png,ruu_11.png,ruu,tulu-dataset,.png,0263f59e45819c64690f55289ad40a55b9d0c89d5fa499071c61396bcf0d7958,b4cec931173e64d1,28002c2c1dad9c80
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_12.png,ruu_12.png,ruu,tulu-dataset,.png,37547f628aee705a79fd3d9e66f722c70692d42b6894283d3f0d9d48f17655f3,b0cccb7364369cc3,140034a55e1e0800
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_13.png,ruu_13.png,ruu,tulu-dataset,.png,f3440e746cfd86f8dbb9a600ceb88c7a9df4b3624b5bdf5974b33ff14d0a10b9,b9c7cc382739c84e,0040105a2e9c1818
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_14.png,ruu_14.png,ruu,tulu-dataset,.png,eb3b42ed73916047d7ca4eb6e31e1678f02258a005d707553fd04a01f725f39f,f94dc692c6343cc9,a003921b1b9a1800
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_15.png,ruu_15.png,ruu,tulu-dataset,.png,7811c85613ad2be2468d0c0c26b27f32288fd2d78a32a64327757464b5466867,b08ccf63369e99c1,000034ad1e1e0014
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_16.png,ruu_16.png,ruu,tulu-dataset,.png,4bea3c3b6a9f92ad8926c89d32d237a7b8110f5ca32f0d522864415800bac6e5,bcc3c33c71c63871,0b00102038382090
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_17.png,ruu_17.png,ruu,tulu-dataset,.png,4e1c7e321327966f85083184254adfaf4732d599cf1e930d95c26485659402a0,9fe0e00f1cf0c78e,4000407470402070
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_18.png,ruu_18.png,ruu,tulu-dataset,.png,9455352a367638f4a53ffaad9e267f081d33dcfd3d118b79d839f3578b7b05da,9f38e0c31f38c387,4000703470402074
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_19.png,ruu_19.png,ruu,tulu-dataset,.png,3d295dd82c2ac8f817b1e3b8c3c7d7215ee49be1f82cd65f54064fbe74e18094,9fe0e01f38c3c6f0,0010007434685000
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_2.png,ruu_2.png,ruu,tulu-dataset,.png,946cc06fcfd65ea3b17bd371d1df9d92c4d00bf88ba8abd17c5ece1370db2b1a,b0389e9273c3c766,18b6161a0e0c0000
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_20.png,ruu_20.png,ruu,tulu-dataset,.png,f4ba3c312e7bf145bd0daa52f614b0d5c76af86a7d17ede404a789c0800a3d8e,9ee1c23ee1cee019,0020007074386800
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_21.png,ruu_21.png,ruu,tulu-dataset,.png,b7e7dfc4ce7633a0a85205d86fef75477f7efbe5e466803b2c7857f952aec5cb,bcc1c31c38e3c6dc,300020183820101d
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_22.png,ruu_22.png,ruu,tulu-dataset,.png,7fdd814a94f4eccd4fa56932df4d412b8d38790361faa6f2f2bffe4f702a1582,b8c7c73863cc3163,0b090030babc3000
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_23.png,ruu_23.png,ruu,tulu-dataset,.png,db6b8100769f90ae0a9b149abec75ab5ca1687d3020c1d112fcfa7109e4bf5fc,9fe0c01f71ce3c31,3900006058786010
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_24.png,ruu_24.png,ruu,tulu-dataset,.png,fc6c903e3304dd4bbfe338b7031e0e881e2d347b6db316e026985fb310fe9bb9,9fe0e21ee1c6381b,3400100074346810
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_25.png,ruu_25.png,ruu,tulu-dataset,.png,2291022ce534f04f18a82871ec80ef956d5238aa869dde288b7bf8b662b8d3d8,9fe0e01f38c75c70,0140005014704020
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_26.png,ruu_26.png,ruu,tulu-dataset,.png,fc60fcc840c98dafb9e5a02d5b5b1c3c00ba14d28adc62661479eee45c14505e,bcc3c33c33c63833,3420003018382000
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_27.png,ruu_27.png,ruu,tulu-dataset,.png,12d4773ad7fdb46fdf62449dc91a9bf975788d35ee01fe13811906f9732f3cac,bce1c39c38e38c9c,2000202a382090ba
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_28.png,ruu_28.png,ruu,tulu-dataset,.png,4b1a40132d78fdee21cfc62e2fcacc9a611d5630848f868f2af7acabfcaef66a,80f8fb071c3803ff,a000a0b870d02040
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_29.png,ruu_29.png,ruu,tulu-dataset,.png,83041436ff724bf285ad907e32b982bd7ee75f3a3bb725438c49c1f946e75efb,9f3de0c31e38310f,1060743468500034
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_3.png,ruu_3.png,ruu,tulu-dataset,.png,8a70f7123acb0fb0b45465e69af70c3e74900f4c77c198324539a367d0a10f0a,b85cc7e3389c380f,200034141a1a0020
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_30.png,ruu_30.png,ruu,tulu-dataset,.png,2597ee2c08cca33b3176ca47763accadcbec8164d6d3d1f4d5c6008a6acb3105,8ff0e20f18e0c7f8,20a000b0b0408021
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_31.png,ruu_31.png,ruu,tulu-dataset,.png,b87927ae501437d1079a1bfb2de194c1f336918f3a6ebf4e8ee40704a36504f3,bce3c38e3871c68c,020020383820d83a
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_32.png,ruu_32.png,ruu,tulu-dataset,.png,ad37b595aac5f873493e45081b601014b69297539ca0dcbb991e1ee65f1effbe,bff0c08e39710e9c,2000285838601020
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_33.png,ruu_33.png,ruu,tulu-dataset,.png,687cb8c01e7e8e4c96213dcf4b87a54044246ba4d78136549b0925ee991e8e87,bfe0c03f61c43c71,1901006058386090
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_34.png,ruu_34.png,ruu,tulu-dataset,.png,4cdde073538a55a44792fbb722b4ed60ec49cef1e14533840a60a3934f6ca83d,bcc3c43ce3cc3133,3600002058382010
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_35.png,ruu_35.png,ruu,tulu-dataset,.png,b4f273bc284d88a311e746c9d16413aa2f38d4cd6a7e9fc4224be7170c36cfbb,b8c7c73833e718c1,000038aa9c940000
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_36.png,ruu_36.png,ruu,tulu-dataset,.png,a7f3da6824bc19a75d80aff67cd8a4b53d27a5a2b01f4da7b524348e573ba75f,9ff1e01e39310fe0,4000705438684000
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_37.png,ruu_37.png,ruu,tulu-dataset,.png,6a3060c5147d6fbce3192daebf8e17f91e64de7649eb609a1fb8b257803d632d,bfc1c03ee18ee033,0020007054386810
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_38.png,ruu_38.png,ruu,tulu-dataset,.png,f8266722eac6d3764f998a9364654a2dfd0bd88db330736283ac03aef878d285,8f90f0c71e38c3c7,4000f0b070c02031
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_39.png,ruu_39.png,ruu,tulu-dataset,.png,1e12e94d7abb68c22ce06909f3294d0f04a425f4adf577a79e6609dea187ce1f,bec1c03ee3cc3923,3b1a102058382008
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_4.png,ruu_4.png,ruu,tulu-dataset,.png,926362b2d117121f3a4ba757b070cb7334f4aa603e7bdf7736c2bf1707671796,b1c6ce3931c6cc99,0008009a9a900010
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_40.png,ruu_40.png,ruu,tulu-dataset,.png,7952c27e066e2c9356a16787aae83259626ad6cdcffcf0e7eeb1219ab6b41682,bce1c38e38e38e8c,2000203838201038
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_41.png,ruu_41.png,ruu,tulu-dataset,.png,073ff129013f1aa4b281377e855b3eb1af3aa5373ea6e99e62531349c9203d86,b939c6c73138393c,2018189a9a988090
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_42.png,ruu_42.png,ruu,tulu-dataset,.png,6017c594d80d234d5970e6543949420446401970bdc4227d76726fc1724565fc,b3cccc76335330cc,d1c09a9a9c8c8090
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_43.png,ruu_43.png,ruu,tulu-dataset,.png,3d27590d4bfb3e626b27bee75d3838521f3ccfb8e266a3ec0645b80cbd13db61,b319cc66d53131dc,82889a9a8c8d4840
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_44.png,ruu_44.png,ruu,tulu-dataset,.png,67520872d641f9c95d509189ce558013449b7bcd426debb3e0c46eba752fd8c6,9d55c171d5561f41,022a687834343000
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_45.png,ruu_45.png,ruu,tulu-dataset,.png,56d853d052b15e147caa61f4b409d7b896e461ea2b2c5acdadb0baf1c5511c71,bc55c7c171c41c1f,0232343438180010
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_46.png,ruu_46.png,ruu,tulu-dataset,.png,c65709fd681e07003a9fb1c65089faf8c3c001dfaf40904f483227ea3c9e7249,b3cccc3331331cce,d0c0989a9a9c8a80
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_47.png,ruu_47.png,ruu,tulu-dataset,.png,34bce97608a37599af0bc7cb2cda58e2e0d9ec57383a3ba4603eec59464da6b1,b119cee67139319c,80889a9a989c8880
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_48.png,ruu_48.png,ruu,tulu-dataset,.png,68327336a058aafff733413a8384e3a193962b11eff3bab50c7ee9055f601154,b139cec666c1f138,00181a9a9c0880a8
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_49.png,ruu_49.png,ruu,tulu-dataset,.png,fdd2417cad1899c0555503c64902ffcd1b95109319846cb6a75c432ce8fe6c6d,b939c6c63818393f,100818183a1a0008
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_5.png,ruu_5.png,ruu,tulu-dataset,.png,bd626134c154ba06866bb423c7ee5aba5e90ae403c787148e031a176190d2681,bfc1c01e39c38ef0,0050005034285008
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_50.png,ruu_50.png,ruu,tulu-dataset,.png,3227b47439adb8db9a83d2ba4941c7f2d76eb5622daf91df861f5fefa0f08383,d555c5c1388c3c3f,0410343434340010
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_51.png,ruu_51.png,ruu,tulu-dataset,.png,1daf9a20f388da1d5875da4a9c968c7899a8b376e56be7005760ecb5bc4965b1,b131cece8cc3333c,80aa9a9a2c1a0008
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_52.png,ruu_52.png,ruu,tulu-dataset,.png,38a99f03b00ba055face653a1b854d67c8ced600735116e42a76ad0e2cb97a73,d555c73a38081fc7,a28292321a181000
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_53.png,ruu_53.png,ruu,tulu-dataset,.png,129eb6e43c7cbd62a1d86471ed9bd9ca8e8d3bd0793f7d34a903880101128ef5,b100ce5ef97338cc,c0a89a9a9a9a1820
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_54.png,ruu_54.png,ruu,tulu-dataset,.png,4e613e459e1116a81ebc0c0dfeede9722f5c937d2ccbf051c2f81810eb015c37,9ec6e1791f0e18e1,2100a83874340000
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_55.png,ruu_55.png,ruu,tulu-dataset,.png,01a6098eb5d24963f6e72cb79ecc257ebf0fbd1e82ccaa2436ae1c3f80e78aa1,d555c739a838c7c1,8080903494189890
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_56.png,ruu_56.png,ruu,tulu-dataset,.png,82c27550e58ed5e7aa7fc96d6a6be7cdc5e9f6d46b2969b4e08552bad1224a2c,b81cc7c3339c1c1f,003034381a180050
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_57.png,ruu_57.png,ruu,tulu-dataset,.png,2cabd0756d2b41c94455ddc5840d8802720517d09c86dfa90430f52c629345e7,f155c5c673311939,829a9a9a9a88a0e0
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_58.png,ruu_58.png,ruu,tulu-dataset,.png,672bb634d138fcc3308fb251939ff0b06fc6e39f98838974d88947206af764a3,b330ccce3173333c,80a89a9a8c1a0048
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_59.png,ruu_59.png,ruu,tulu-dataset,.png,4d6b45b48b922b0683822dd1a79b259d5621cdf4cb78491a1b7a187fc130045f,d555c773388c26c6,02829a9a9a9a88a0
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_6.png,ruu_6.png,ruu,tulu-dataset,.png,1f4b02a565e845cec68f2aa5f76c9758fb2a5a6f8f40d036f845b3353654a4d3,bc33c3cc30333ec6,28002a2e2c380031
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_60.png,ruu_60.png,ruu,tulu-dataset,.png,ffe34fa0ea4d5adb981c4a28fc65d70b6dc336e8e8ef5c78937398dcfc9df050,b18cce66cd33388e,80889a9a9a9a1a80
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_61.png,ruu_61.png,ruu,tulu-dataset,.png,c5c92615a7077cb0f85798db991de6205679a4dfdae1987794ddd19240719acf,b955c771301d34c7,2a0014149a1a98a0
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_62.png,ruu_62.png,ruu,tulu-dataset,.png,7c1b72c57af9caeddb41f69c6296bb5c2f2e7908fa7f9a7b6d6d4be84ac32abc,b80cc3713c1c3fc7,2000343438181020
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_63.png,ruu_63.png,ruu,tulu-dataset,.png,3f4a714b16f53ffba6026aae7edd06c712f55c81d9320e32381a5e563fe0cf88,f155ccc63399313c,d2ca9a9a989a80d0
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_64.png,ruu_64.png,ruu,tulu-dataset,.png,824e1644d00e5f4ccf092f0ea274595e38cd37f5f93e2cf7b3ec1c42ba66a9e8,b9c6c730183fc6e1,000058141a3a1a10
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_65.png,ruu_65.png,ruu,tulu-dataset,.png,47b81f18635996252c75f09bc2165c5bbe487a3a1591d24bd690332314d12322,b333cccc2ccf3330,c09a9a9a980a8088
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_66.png,ruu_66.png,ruu,tulu-dataset,.png,9b0e908e2b022ef7124b9430d608fdd5a7cf220dc6295f3467a6943abcfd423e,9ec2e13d1ecc11e3,6100303034342040
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_67.png,ruu_67.png,ruu,tulu-dataset,.png,633729c26fc3c5a1858fb9d77f3138cf99a9bf76053bc678177e6e9cb73b2352,b83cc7c33838391f,1000143438180084
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_68.png,ruu_68.png,ruu,tulu-dataset,.png,676b4d9d84035d3f30c719218d68386abc0f1515d69a21cd0c1a888ad50b8baa,d5554671183ae3c7,448490949a9a9a80
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_69.png,ruu_69.png,ruu,tulu-dataset,.png,b72324a8e2e489f3726b6ad98a11f82ac4a0d598d4b68a3f757759cc1c3b5dbb,b19dce6631193cc6,1400181a9c8d8890
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_7.png,ruu_7.png,ruu,tulu-dataset,.png,49fa30efcf61c9f937430afbb8a2f0cfdea188da09b3089240ae7fee495e4005,b436cfc9b9306626,00242d9514001000
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_70.png,ruu_70.png,ruu,tulu-dataset,.png,b7d0b129ce4789ebde45513ea9ab431fc099ee41d26dbc85b098071be2c11e18,b119cee6c1b9388e,0018189a989c0880
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_71.png,ruu_71.png,ruu,tulu-dataset,.png,4c4090f0b431489d46b44d692495eaf21b87df3928caa630b3573fee7bf8ee98,b0cfcb322c3cc1d3,ca8094b68d9d9cd0
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_72.png,ruu_72.png,ruu,tulu-dataset,.png,8e7a957451d42de8b29d95d46e14d12211c2cdcd4df4d3744878e5ab284d840f,b0cec933263ed931,a480b42cac9c2c9c
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_73.png,ruu_73.png,ruu,tulu-dataset,.png,cb033cc39f63d99ad4627c725f805410acb8d405a41d7632394b1862c2b30710,b48ccbc19b3e6c31,0004252d96969c80
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_74.png,ruu_74.png,ruu,tulu-dataset,.png,aff84a8b604063076fe1260f5047c518756daf92091892c34fd2f85ff3f8cb65,bbc7c4380f3f62c0,08002858383cb880
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_75.png,ruu_75.png,ruu,tulu-dataset,.png,7b724c5873e378432d53be58e2a810b96893c785ea208638a364fb92cc7e48fa,b8c9c3364c3c69b3,928092b616ae9e90
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_76.png,ruu_76.png,ruu,tulu-dataset,.png,0c515872edc5d519f5961b33b9228d7cdb9fa1e63f348effd801a7cf2b63f706,b4cec3333e6cc192,948096b7a59e969c
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_77.png,ruu_77.png,ruu,tulu-dataset,.png,25819a19722c408b92cbd581a01d8d9f89fbcada1727c7e37b4b276b38e1a272,b43ccfc1c99a3e44,00842dad969e98a2
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_78.png,ruu_78.png,ruu,tulu-dataset,.png,6f90fd5f7bc2626ab028cf73101679422d447cdb654ae751c81b674b1562ad22,a18ccfe3d8306cc7,c0c69695cecec8e0
/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/ruu/ruu_79.png,ruu_79.png,ruu,tulu-dataset,.png,275093218520cca4e3c9e6f97feaafe57ef49c66a88190a45518bd9dc01950b1,b828cf93678c3c6c,8092b6169e1ec1c2
